,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
72,2016-03-13,0.3,3.9,-3.8,1.0,7.5,48.0,2.0,4.3,4.2,1021.4,68.0,1022.6
73,2016-03-14,1.2,3.6,-1.6,2.0,1.5,45.0,,3.7,5.2,1015.1,79.0,1016.3
74,2016-03-15,-0.8,2.1,-6.2,0.0,8.8,43.0,,3.7,3.4,1012.8,61.0,1014.0
75,2016-03-16,4.1,7.1,-4.6,0.0,4.7,42.0,,6.2,6.0,1009.2,72.0,1010.4
76,2016-03-17,5.2,8.1,1.5,,7.8,34.0,,3.6,7.1,1013.7,81.0,1014.9
77,2016-03-18,8.2,13.8,1.3,,7.4,28.0,,3.8,5.7,1010.9,53.0,1012.1
78,2016-03-19,4.0,8.1,1.1,0.0,0.0,22.0,,3.8,6.9,1006.4,85.0,1007.6
79,2016-03-20,-1.0,1.6,-4.6,0.5,4.3,20.0,3.0,5.6,3.9,1014.2,70.0,1015.4
80,2016-03-21,0.0,2.2,-4.5,0.0,2.0,20.0,1.0,4.3,3.7,1013.4,60.0,1014.6
81,2016-03-22,3.4,5.2,1.2,0.0,9.6,17.0,1.0,5.7,4.2,1006.4,54.0,1007.6
82,2016-03-23,0.2,2.8,-1.2,7.0,2.3,22.0,8.0,2.4,5.4,1009.6,87.0,1010.8
83,2016-03-24,0.1,4.3,-5.0,0.0,8.2,18.0,,2.9,4.5,1014.6,75.0,1015.8
84,2016-03-25,0.2,3.8,-4.3,2.5,7.1,18.0,3.0,2.9,5.0,1014.4,81.0,1015.6
85,2016-03-26,1.0,4.7,-4.1,0.0,6.4,14.0,,2.1,5.0,1016.4,76.0,1017.6
86,2016-03-27,5.4,10.0,0.3,0.5,8.7,10.0,,5.9,5.8,1012.9,65.0,1014.1
87,2016-03-28,3.3,6.1,-2.1,6.5,10.8,,,3.8,5.3,1016.6,69.0,1017.8
88,2016-03-29,4.7,10.7,-3.1,,6.7,,,3.5,5.4,1019.9,64.0,1021.1
89,2016-03-30,6.8,13.4,1.3,2.5,5.3,,,5.1,6.9,1012.0,71.0,1013.2
90,2016-03-31,4.8,8.0,0.0,0.0,2.5,,,3.3,7.3,1013.7,85.0,1014.9
91,2016-04-01,4.7,11.6,-1.8,,12.1,,,3.0,5.8,1024.8,71.0,1026.0
92,2016-04-02,5.0,8.9,-1.1,,7.3,,,3.5,5.5,1024.4,65.0,1025.6
93,2016-04-03,6.6,8.5,4.3,5.0,5.0,,,6.9,7.7,1014.1,79.0,1015.3
94,2016-04-04,5.1,9.1,-0.5,,11.7,,,4.6,6.3,1010.3,72.0,1011.5
95,2016-04-05,5.3,9.8,-0.5,3.0,1.7,,,6.8,6.2,1004.9,68.0,1006.1
96,2016-04-06,7.0,9.5,5.0,,12.0,,,5.7,6.9,1012.1,69.0,1013.3
97,2016-04-07,8.7,13.4,4.1,,4.7,,,4.0,5.3,1011.3,48.0,1012.5
98,2016-04-08,6.5,9.1,1.8,0.0,1.7,,,4.2,7.4,1004.0,76.0,1005.2
99,2016-04-09,3.9,8.4,0.1,1.5,2.1,,,7.0,6.0,1002.6,74.0,1003.8
100,2016-04-10,2.1,4.3,-1.1,2.5,0.2,,,5.2,5.4,1010.0,76.0,1011.2
101,2016-04-11,1.0,4.0,-3.6,1.5,5.3,1.0,1.0,4.9,5.2,1011.0,79.0,1012.2
102,2016-04-12,5.5,8.3,2.6,0.0,11.9,,,5.2,5.2,1016.5,58.0,1017.7
103,2016-04-13,5.9,8.2,2.9,5.0,0.0,,,4.4,7.4,1009.6,79.0,1010.8
104,2016-04-14,8.2,13.6,5.3,7.0,0.4,,,2.6,10.0,1004.6,92.0,1005.8
105,2016-04-15,3.1,7.1,1.8,4.5,0.3,,,7.5,6.2,1007.4,80.0,1008.6
106,2016-04-16,4.9,7.2,3.4,0.0,6.0,,,3.2,6.5,1017.0,75.0,1018.2
107,2016-04-17,6.8,9.9,4.7,9.0,0.0,,,3.7,8.4,999.6,85.0,1000.8
108,2016-04-18,3.0,7.4,-0.5,15.0,0.0,,,3.5,7.0,1000.6,91.0,1001.8
109,2016-04-19,2.2,5.4,-2.0,0.0,4.3,,,2.3,5.5,1015.3,77.0,1016.5
110,2016-04-20,7.6,12.5,1.6,0.5,3.7,,,5.1,7.3,1015.3,72.0,1016.5
111,2016-04-21,9.1,11.5,4.6,1.0,9.2,,,5.4,8.9,1007.9,77.0,1009.1
112,2016-04-22,12.2,18.9,3.6,,11.0,,,3.6,7.4,1007.4,57.0,1008.5
113,2016-04-23,9.2,12.2,6.0,4.0,0.0,,,5.2,8.1,1005.9,71.0,1007.1
114,2016-04-24,7.5,10.9,2.5,,9.8,,,4.4,8.7,1011.0,84.0,1012.2
115,2016-04-25,7.4,11.2,1.8,,8.0,,,3.2,8.6,1018.4,84.0,1019.6
116,2016-04-26,5.7,10.0,0.2,0.0,2.8,,,3.2,7.7,1017.3,83.0,1018.5
117,2016-04-27,4.3,9.0,-1.5,,12.4,,,2.9,6.5,1016.0,79.0,1017.2
118,2016-04-28,7.3,12.5,-0.1,,11.7,,,3.4,6.9,1009.0,69.0,1010.2
119,2016-04-29,4.7,7.5,1.2,1.0,0.0,,,5.4,6.1,1002.3,72.0,1003.5
120,2016-04-30,3.5,6.0,0.7,4.0,1.0,,,7.5,5.8,1006.6,74.0,1007.8
121,2016-05-01,4.5,8.1,-0.5,0.0,9.6,,,4.3,6.2,1014.8,74.0,1016.0
122,2016-05-02,6.5,11.2,-1.5,0.0,9.5,,,3.1,6.6,1017.3,69.0,1018.5
123,2016-05-03,17.6,24.8,10.6,,10.3,,,4.2,9.4,1008.0,49.0,1009.2
124,2016-05-04,14.7,18.4,11.7,3.0,0.3,,,4.0,13.4,997.0,80.0,998.1
125,2016-05-05,8.6,12.0,5.6,13.5,0.0,,,5.7,10.4,999.6,93.0,1000.8
126,2016-05-06,8.6,11.1,4.5,0.0,5.3,,,2.4,8.5,1012.5,76.0,1013.7
127,2016-05-07,10.6,15.3,7.6,4.5,0.2,,,7.0,10.5,997.4,82.0,998.5
128,2016-05-08,9.7,12.9,4.9,,10.5,,,5.5,8.9,1005.2,75.0,1006.4
129,2016-05-09,10.0,15.3,3.3,,9.2,,,3.6,8.1,1014.5,67.0,1015.7
130,2016-05-10,13.1,18.7,6.3,,9.8,,,2.6,8.8,1013.7,59.0,1014.9
131,2016-05-11,12.0,14.1,8.5,2.0,0.0,,,1.8,9.7,1004.1,70.0,1005.3
132,2016-05-12,8.2,9.4,6.5,5.0,0.0,,,3.5,10.0,1007.0,92.0,1008.2
133,2016-05-13,13.0,23.1,6.9,0.5,10.6,,,4.7,10.2,1014.5,72.0,1015.7
134,2016-05-14,10.7,14.7,5.0,,13.6,,,3.1,9.6,1025.9,75.0,1027.1
135,2016-05-15,15.1,20.8,6.5,,3.7,,,4.5,6.3,1019.2,40.0,1020.3
136,2016-05-16,16.9,21.3,13.4,1.0,3.4,,,7.1,8.4,1005.8,43.0,1007.0
137,2016-05-17,13.3,17.9,10.4,3.5,11.4,,,7.3,11.5,1008.4,77.0,1009.5
138,2016-05-18,12.4,14.9,9.5,0.5,11.6,,,3.8,11.6,1016.5,81.0,1017.7
139,2016-05-19,15.2,25.2,7.9,,12.8,,,2.8,11.2,1020.1,68.0,1021.3
140,2016-05-20,16.7,23.6,9.4,0.0,13.3,,,2.7,10.6,1019.9,59.0,1021.1
141,2016-05-21,16.2,23.0,9.2,,13.7,,,3.0,10.5,1017.0,59.0,1018.1
142,2016-05-22,15.8,23.0,12.0,0.0,13.8,,,3.1,12.9,1014.6,72.0,1015.8
143,2016-05-23,13.6,18.1,9.4,0.0,8.7,,,2.9,13.3,1012.8,86.0,1014.0
144,2016-05-24,15.9,22.8,8.4,0.0,5.3,,,2.8,9.7,1011.9,56.0,1013.0
145,2016-05-25,16.6,23.2,14.0,0.5,4.0,,,5.5,14.1,1005.0,75.0,1006.1
146,2016-05-26,16.2,21.3,13.8,0.5,9.1,,,5.2,13.7,1004.2,75.0,1005.3
147,2016-05-27,14.1,16.2,11.1,1.0,11.0,,,5.1,12.1,1003.6,75.0,1004.7
148,2016-05-28,13.2,15.6,8.5,1.0,2.3,,,4.9,11.9,1004.0,79.0,1005.1
149,2016-05-29,10.8,14.4,6.7,,10.1,,,2.9,10.9,1008.0,84.0,1009.2
150,2016-05-30,14.9,21.4,9.2,0.0,9.4,,,3.5,10.5,1007.0,62.0,1008.1
151,2016-05-31,15.7,21.4,11.9,9.0,3.0,,,3.0,14.7,1000.6,83.0,1001.7
152,2016-06-01,10.1,12.8,7.7,13.0,0.0,,,4.7,11.2,996.1,89.0,997.2
153,2016-06-02,9.2,12.5,6.4,0.5,6.0,,,5.5,8.8,1004.1,76.0,1005.3
154,2016-06-03,9.1,12.8,5.1,0.0,4.1,,,2.3,9.6,1008.2,84.0,1009.4
155,2016-06-04,9.0,11.5,5.7,6.5,0.0,,,3.3,10.6,1006.1,92.0,1007.3
156,2016-06-05,10.1,13.7,4.0,,13.2,,,2.9,10.1,1012.2,82.0,1013.4
157,2016-06-06,12.1,15.5,6.1,0.0,8.6,,,2.2,10.8,1015.8,78.0,1017.0
158,2016-06-07,14.7,18.8,10.5,,11.1,,,2.0,11.2,1013.3,68.0,1014.4
159,2016-06-08,14.4,19.8,10.5,0.0,0.0,,,1.9,13.3,1011.4,81.0,1012.5
160,2016-06-09,15.6,18.7,13.3,0.5,0.2,,,1.8,16.7,1009.9,95.0,1011.0
161,2016-06-10,12.6,14.0,11.6,0.0,0.0,,,2.4,13.3,1011.8,91.0,1013.1
162,2016-06-11,12.9,15.2,11.4,0.0,6.7,,,2.6,12.5,1015.6,84.0,1016.8
163,2016-06-12,16.4,23.2,9.0,1.0,10.9,,,2.3,14.2,1011.2,76.0,1012.3
164,2016-06-13,17.0,20.0,15.2,50.0,0.0,,,3.8,17.8,1004.4,92.0,1005.5
165,2016-06-14,15.9,17.3,14.3,7.0,0.0,,,3.5,15.8,1004.7,88.0,1005.8
166,2016-06-15,17.4,20.8,14.0,0.5,4.1,,,2.8,15.0,1008.9,76.0,1010.0
167,2016-06-16,17.9,25.2,13.9,5.5,8.2,,,3.5,14.0,1006.8,71.0,1007.9
168,2016-06-17,15.8,17.9,14.3,9.5,0.0,,,1.8,17.1,1002.1,95.0,1003.2
169,2016-06-18,12.8,14.4,11.7,3.5,0.0,,,2.1,,1011.0,,1012.2
170,2016-06-19,14.3,17.2,11.5,0.0,5.0,,,2.4,,1012.9,,1014.0
171,2016-06-20,19.8,24.6,16.2,5.0,0.3,,,2.1,20.1,1006.5,84.0,1007.6
172,2016-06-21,19.2,22.0,16.9,1.5,5.2,,,1.9,,1008.4,,1009.5
173,2016-06-22,19.8,23.6,16.0,0.0,12.6,,,2.4,,1009.4,,1010.5
174,2016-06-23,19.0,23.2,15.0,2.0,6.1,,,2.2,,1007.4,,1008.5
175,2016-06-24,17.9,20.6,15.4,0.0,1.3,,,2.7,,1007.0,,1008.1
176,2016-06-25,15.7,17.5,13.8,16.5,0.7,,,4.7,13.4,997.3,76.0,998.4
177,2016-06-26,13.8,16.1,10.6,5.5,0.0,,,4.2,13.7,999.1,86.0,1000.2
178,2016-06-27,14.0,18.1,8.3,0.0,5.4,,,3.2,13.7,1011.9,85.0,1013.0
179,2016-06-28,16.8,20.4,14.1,,12.4,,,2.2,15.8,1013.0,83.0,1014.1
180,2016-06-29,18.3,22.9,12.5,,14.9,,,3.1,15.7,1013.3,76.0,1014.5
181,2016-06-30,18.9,23.7,13.4,,14.8,,,2.3,17.4,1011.0,80.0,1012.1
182,2016-07-01,19.6,23.3,15.2,,14.4,,,2.7,18.0,1010.6,79.0,1011.7
183,2016-07-02,20.6,24.8,16.3,19.0,0.3,,,3.2,20.6,1004.0,85.0,1005.1
184,2016-07-03,16.7,20.5,14.0,9.0,0.0,,,5.5,18.5,998.1,97.0,999.2
185,2016-07-04,14.2,17.6,10.8,0.0,7.5,,,5.2,13.1,1012.9,81.0,1014.1
186,2016-07-05,15.5,20.3,8.7,,14.0,,,1.9,14.3,1019.6,82.0,1020.7
187,2016-07-06,16.9,23.2,13.2,,12.0,,,2.6,15.6,1014.9,82.0,1016.0
188,2016-07-07,16.7,20.6,12.0,0.0,9.4,,,3.3,16.2,1013.0,85.0,1014.1
189,2016-07-08,18.5,22.7,14.8,,10.2,,,4.9,16.8,1009.6,79.0,1010.7
190,2016-07-09,18.9,22.8,16.7,46.5,0.0,,,2.9,19.7,1003.7,90.0,1004.8
191,2016-07-10,16.6,17.7,15.0,2.5,0.0,,,2.7,18.2,1000.9,96.0,1002.0
192,2016-07-11,16.9,20.2,14.4,,9.2,,,3.1,16.7,1005.3,87.0,1006.4
193,2016-07-12,17.4,21.1,14.3,0.0,10.2,,,1.8,17.8,1005.6,90.0,1006.7
194,2016-07-13,19.9,23.4,15.9,,13.3,,,2.2,19.7,1002.2,85.0,1003.3
195,2016-07-14,21.7,24.8,19.7,0.0,7.1,,,2.4,20.6,999.8,80.0,1000.9
196,2016-07-15,20.8,24.2,17.6,,8.6,,,2.6,18.8,1001.8,77.0,1002.9
197,2016-07-16,19.5,23.3,15.6,0.0,6.8,,,2.4,19.0,1006.2,84.0,1007.3
198,2016-07-17,20.2,24.2,17.7,2.5,4.8,,,1.7,20.9,1006.8,89.0,1007.9
199,2016-07-18,20.7,22.3,19.3,0.5,0.0,,,1.6,22.6,1006.8,93.0,1007.9
200,2016-07-19,19.4,22.5,15.8,24.0,2.5,,,2.1,21.0,1008.2,93.0,1009.3
201,2016-07-20,19.0,23.0,13.0,,14.3,,,2.3,18.0,1012.9,83.0,1014.0
202,2016-07-21,19.7,23.1,15.8,,7.5,,,2.3,20.4,1013.8,89.0,1014.9
203,2016-07-22,20.3,23.8,16.6,,7.6,,,2.2,20.3,1014.5,86.0,1015.6
204,2016-07-23,19.8,23.0,16.0,,12.1,,,2.5,20.4,1015.8,89.0,1016.9
205,2016-07-24,20.7,25.2,16.9,,14.1,,,2.7,20.3,1015.7,84.0,1016.8
206,2016-07-25,20.1,24.3,15.5,,11.6,,,2.5,19.8,1014.1,85.0,1015.2
207,2016-07-26,21.1,25.0,15.9,,12.4,,,2.6,20.8,1010.5,83.0,1011.6
208,2016-07-27,21.4,24.3,19.0,22.0,0.0,,,4.1,20.3,1007.8,80.0,1008.9
209,2016-07-28,21.6,23.1,19.0,48.5,0.0,,,4.0,25.3,1006.1,98.0,1007.2
210,2016-07-29,23.4,24.9,20.9,15.0,0.0,,,2.9,,1009.0,,1010.1
211,2016-07-30,24.0,28.7,21.4,8.0,0.8,,,3.0,27.0,1009.9,91.0,1011.0
212,2016-07-31,24.3,28.4,21.1,0.0,3.7,,,2.2,26.7,1011.6,88.0,1012.7
213,2016-08-01,23.7,27.4,20.6,,5.4,,,2.6,26.7,1010.8,91.0,1011.9
214,2016-08-02,22.9,26.1,20.4,,7.7,,,2.1,25.6,1007.6,91.0,1008.7
215,2016-08-03,22.8,25.3,21.5,0.0,0.2,,,3.1,25.6,1006.8,92.0,1007.9
216,2016-08-04,22.5,24.3,21.3,8.0,3.7,,,4.5,24.2,1005.2,89.0,1006.3
217,2016-08-05,21.4,24.7,17.1,3.0,9.9,,,3.2,21.1,1006.1,83.0,1007.2
218,2016-08-06,20.8,25.2,17.0,,11.7,,,2.8,20.9,1008.8,85.0,1009.9
219,2016-08-07,23.8,31.7,16.8,0.0,10.0,,,2.8,21.8,1008.0,75.0,1009.1
220,2016-08-08,24.4,28.5,19.2,18.5,2.7,,,3.3,25.5,1006.0,83.0,1007.1
221,2016-08-09,21.4,26.1,17.1,0.5,8.7,,,4.2,18.4,1003.2,73.0,1004.3
222,2016-08-10,19.1,23.7,13.1,,12.1,,,2.2,18.5,1007.2,84.0,1008.3
223,2016-08-11,21.3,25.5,17.1,,9.7,,,2.7,21.5,1010.0,86.0,1011.1
224,2016-08-12,22.0,26.4,16.4,,13.3,,,3.1,21.9,1009.0,83.0,1010.1
225,2016-08-13,23.7,29.0,19.8,,11.0,,,3.1,21.2,1007.8,74.0,1008.9
226,2016-08-14,23.7,29.8,19.3,,13.2,,,3.3,22.0,1006.2,76.0,1007.3
227,2016-08-15,22.7,26.1,19.9,0.0,1.9,,,2.3,24.4,1000.5,89.0,1001.6
228,2016-08-16,23.7,27.2,20.4,19.0,5.4,,,2.8,25.1,1004.6,86.0,1005.7
229,2016-08-17,21.9,23.5,20.8,35.5,0.0,,,3.8,25.1,1001.1,96.0,1002.2
230,2016-08-18,23.2,25.6,20.4,5.0,5.9,,,3.2,24.8,1006.6,88.0,1007.7
231,2016-08-19,22.3,25.4,19.8,0.5,0.0,,,1.6,25.0,1009.9,93.0,1011.0
232,2016-08-20,22.2,23.8,20.4,2.0,0.8,,,1.7,25.1,1010.8,94.0,1011.9
233,2016-08-21,24.5,30.3,20.3,30.0,5.5,,,2.4,26.8,1006.7,88.0,1007.8
234,2016-08-22,23.1,24.4,21.8,12.5,0.0,,,2.2,27.6,1003.5,98.0,1004.6
235,2016-08-23,21.8,24.5,18.1,24.5,2.1,,,3.3,23.7,1001.8,91.0,1002.9
236,2016-08-24,21.1,25.7,17.0,,10.2,,,2.7,21.6,1009.0,87.0,1010.1
237,2016-08-25,22.9,27.9,15.4,0.0,11.0,,,3.2,22.3,1003.8,80.0,1004.9
238,2016-08-26,19.2,24.5,15.0,16.5,1.0,,,4.0,18.0,1003.6,81.0,1004.7
239,2016-08-27,17.9,24.9,12.0,0.0,13.0,,,3.4,13.5,1010.7,70.0,1011.8
240,2016-08-28,18.9,25.6,10.6,0.0,12.0,,,2.2,16.0,1008.9,74.0,1010.1
241,2016-08-29,24.6,31.4,17.6,5.0,11.5,,,3.1,22.6,1004.3,74.0,1005.4
242,2016-08-30,26.5,31.1,22.6,0.0,8.7,,,5.6,23.6,999.6,69.0,1000.7
243,2016-08-31,24.3,28.7,21.4,4.0,2.2,,,3.1,26.0,1000.7,86.0,1001.8
244,2016-09-01,24.4,30.1,20.5,,10.1,,,2.5,24.2,1008.7,80.0,1009.8
245,2016-09-02,23.3,26.8,20.0,,5.6,,,2.3,24.5,1014.7,86.0,1015.8
246,2016-09-03,23.1,26.8,20.4,0.0,0.3,,,2.9,24.5,1016.9,87.0,1018.0
247,2016-09-04,22.3,25.7,19.5,0.0,3.8,,,2.6,23.4,1017.5,87.0,1018.6
248,2016-09-05,23.0,27.1,18.0,,6.1,,,2.3,24.1,1013.0,86.0,1014.1
249,2016-09-06,23.2,25.1,21.1,4.0,0.3,,,3.8,25.7,1003.2,90.0,1004.3
250,2016-09-07,19.8,23.8,16.0,7.0,0.8,,,3.7,21.2,1005.4,91.0,1006.5
251,2016-09-08,17.2,20.4,15.2,1.0,1.4,,,2.4,14.5,1010.0,74.0,1011.1
