Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
129,2016-05-09,14.2,19.1,8.7,0.0,4.2
130,2016-05-10,13.9,15.3,13.2,21.0,3.4
131,2016-05-11,13.5,16.7,12.2,2.0,2.3
132,2016-05-12,17.7,24.0,12.6,0.0,5.4
133,2016-05-13,15.8,20.4,10.7,0.0,2.7
134,2016-05-14,14.5,16.9,9.9,0.0,3.2
135,2016-05-15,12.7,16.6,8.0,0.0,2.8
136,2016-05-16,14.4,18.2,9.7,0.0,4.7
137,2016-05-17,14.7,17.6,11.7,28.5,2.4
138,2016-05-18,16.1,21.3,9.4,0.0,2.4
139,2016-05-19,15.6,20.5,9.7,0.0,2.0
140,2016-05-20,14.5,17.9,10.2,0.0,2.3
141,2016-05-21,15.8,18.9,12.1,15.5,1.8
142,2016-05-22,18.2,23.2,14.9,0.0,2.3
143,2016-05-23,20.4,28.7,13.0,0.0,1.8
144,2016-05-24,18.5,24.3,14.4,0.0,2.2
145,2016-05-25,18.8,21.5,17.1,0.0,1.4
146,2016-05-26,19.9,24.7,17.7,0.0,2.3
147,2016-05-27,18.1,20.6,14.9,11.0,2.9
148,2016-05-28,17.9,22.5,13.9,0.0,2.8
149,2016-05-29,17.8,22.5,12.5,0.0,3.0
150,2016-05-30,18.9,22.6,17.1,0.0,2.9
151,2016-05-31,19.0,21.5,17.8,0.0,3.7
152,2016-06-01,18.3,22.8,14.1,0.0,5.8
153,2016-06-02,16.3,20.6,11.5,0.0,7.1
154,2016-06-03,15.6,20.7,9.6,0.0,4.1
155,2016-06-04,18.8,24.1,13.3,0.0,3.3
156,2016-06-05,18.2,24.6,14.8,0.0,2.8
157,2016-06-06,16.7,19.6,14.7,0.0,3.3
158,2016-06-07,17.4,20.6,14.2,0.0,3.0
159,2016-06-08,19.2,22.0,17.5,0.0,2.7
160,2016-06-09,19.5,21.4,17.8,6.0,1.9
161,2016-06-10,21.7,27.5,16.1,0.0,3.1
162,2016-06-11,19.3,24.4,14.9,0.0,2.9
163,2016-06-12,20.2,22.9,17.8,0.0,2.8
164,2016-06-13,17.8,19.9,16.9,24.0,4.2
165,2016-06-14,18.3,21.5,16.9,1.0,3.2
166,2016-06-15,17.9,19.9,16.7,0.5,2.5
167,2016-06-16,18.8,20.8,17.4,9.5,5.5
168,2016-06-17,20.2,23.4,18.1,2.0,2.8
169,2016-06-18,22.8,29.5,17.3,0.0,3.6
170,2016-06-19,20.3,22.7,18.5,0.0,2.3
171,2016-06-20,20.9,23.5,19.1,7.5,3.3
172,2016-06-21,21.2,24.9,18.4,0.0,2.4
173,2016-06-22,20.1,22.9,18.4,7.5,4.3
174,2016-06-23,17.9,19.0,17.1,55.0,3.7
175,2016-06-24,19.5,21.5,17.7,4.5,3.3
176,2016-06-25,21.7,25.5,19.0,12.0,2.1
177,2016-06-26,21.1,24.5,17.4,0.0,2.9
178,2016-06-27,20.2,24.2,14.5,0.0,3.5
179,2016-06-28,19.0,20.5,17.8,10.5,2.2
180,2016-06-29,20.3,24.0,16.1,0.0,3.1
181,2016-06-30,20.3,21.3,19.8,2.0,3.3
182,2016-07-01,22.7,25.7,19.7,0.0,2.7
183,2016-07-02,22.7,26.4,20.6,0.0,2.6
184,2016-07-03,24.1,26.9,21.3,1.0,1.9
185,2016-07-04,22.6,26.9,19.0,0.0,2.6
186,2016-07-05,18.7,19.9,17.3,0.0,4.0
187,2016-07-06,20.0,22.5,17.5,27.0,2.1
188,2016-07-07,19.9,22.5,18.4,0.0,2.8
189,2016-07-08,20.9,23.3,18.4,0.5,2.5
190,2016-07-09,22.2,24.6,20.6,4.5,1.8
191,2016-07-10,23.5,28.5,18.9,0.0,2.6
192,2016-07-11,23.2,28.5,19.4,0.0,3.0
193,2016-07-12,22.2,25.0,18.9,0.0,3.5
194,2016-07-13,22.2,24.0,20.5,17.0,2.0
195,2016-07-14,23.5,26.5,21.6,3.5,2.2
196,2016-07-15,21.4,24.4,19.5,0.0,3.1
197,2016-07-16,21.3,23.5,19.1,0.5,3.3
198,2016-07-17,22.8,24.7,21.4,1.0,1.5
199,2016-07-18,25.2,29.9,22.2,0.0,2.2
200,2016-07-19,24.3,27.9,20.6,0.0,2.5
201,2016-07-20,22.2,26.5,20.3,0.0,3.8
202,2016-07-21,21.5,23.5,20.5,0.0,3.5
203,2016-07-22,21.0,23.8,19.0,0.0,4.0
204,2016-07-23,20.5,22.6,18.8,0.0,3.3
205,2016-07-24,20.8,23.6,18.6,0.0,2.7
206,2016-07-25,22.8,26.0,19.8,0.5,2.8
207,2016-07-26,23.8,26.3,22.2,0.0,4.1
208,2016-07-27,23.9,26.6,22.5,0.0,3.9
209,2016-07-28,24.8,28.5,22.6,0.0,2.7
210,2016-07-29,25.3,29.1,22.8,0.0,3.2
211,2016-07-30,25.1,28.9,21.7,0.0,2.7
212,2016-07-31,25.6,28.9,22.4,0.0,2.4
213,2016-08-01,25.9,29.3,24.0,8.0,2.9
214,2016-08-02,25.2,28.0,24.1,1.0,2.9
215,2016-08-03,25.8,30.2,23.2,0.0,2.8
216,2016-08-04,26.8,30.7,23.0,0.0,3.1
217,2016-08-05,27.0,30.5,23.1,0.0,2.8
218,2016-08-06,26.9,32.0,23.8,0.0,2.4
219,2016-08-07,26.1,29.0,23.1,0.0,3.1
220,2016-08-08,26.7,30.8,24.1,6.0,4.3
221,2016-08-09,28.8,34.9,23.7,5.0,5.6
222,2016-08-10,25.1,29.1,20.3,0.0,2.2
223,2016-08-11,24.2,27.3,21.9,0.0,3.2
224,2016-08-12,22.8,26.3,19.8,0.0,2.7
225,2016-08-13,22.3,25.7,18.1,0.0,2.6
226,2016-08-14,22.6,26.5,18.8,0.0,2.6
227,2016-08-15,24.7,27.7,20.2,0.0,3.0
228,2016-08-16,26.6,29.5,24.1,2.0,4.1
229,2016-08-17,26.9,32.6,24.7,64.0,7.3
230,2016-08-18,25.1,27.4,23.7,0.5,2.3
231,2016-08-19,25.8,28.2,24.4,0.5,3.1
232,2016-08-20,25.9,28.2,24.2,8.5,5.2
233,2016-08-21,28.0,35.0,23.6,0.0,5.5
234,2016-08-22,26.2,28.9,23.7,29.0,6.0
235,2016-08-23,25.5,29.1,22.5,0.5,3.3
236,2016-08-24,24.2,27.3,21.6,0.0,2.8
237,2016-08-25,25.7,28.8,23.0,0.0,4.3
238,2016-08-26,25.8,28.7,22.3,31.5,3.7
239,2016-08-27,20.9,22.4,19.5,13.0,2.5
240,2016-08-28,21.0,22.9,19.5,1.5,2.2
241,2016-08-29,24.0,26.7,20.6,6.5,6.1
242,2016-08-30,24.4,27.2,20.9,38.5,8.3
243,2016-08-31,24.1,27.7,20.7,0.0,3.2
244,2016-09-01,24.3,27.9,20.5,0.0,2.3
245,2016-09-02,24.2,26.9,21.5,1.0,3.5
246,2016-09-03,24.9,27.0,23.2,0.0,3.2
247,2016-09-04,24.7,27.2,22.9,0.0,2.7
248,2016-09-05,26.3,29.1,23.6,0.0,2.3
249,2016-09-06,27.0,30.7,24.3,0.0,2.7
250,2016-09-07,24.4,26.9,22.5,1.5,1.8
251,2016-09-08,23.2,25.2,21.9,76.0,4.8
252,2016-09-09,24.8,30.5,19.9,3.0,2.6
253,2016-09-10,23.2,27.7,18.3,0.0,2.4
254,2016-09-11,21.1,22.2,19.7,0.0,2.1
255,2016-09-12,20.8,22.3,19.5,0.5,2.6
256,2016-09-13,19.8,21.1,18.7,90.5,4.4
257,2016-09-14,21.7,25.0,18.7,0.0,2.5
258,2016-09-15,22.7,26.8,20.3,0.0,2.7
259,2016-09-16,22.7,24.2,20.3,0.0,2.9
260,2016-09-17,21.8,24.7,18.9,1.5,1.8
261,2016-09-18,19.2,20.1,18.7,10.5,1.9
262,2016-09-19,19.6,21.1,18.1,2.0,2.3
263,2016-09-20,16.9,18.2,15.5,32.0,3.8
264,2016-09-21,18.3,21.3,15.2,2.0,2.7
265,2016-09-22,18.3,22.0,16.7,24.0,3.0
266,2016-09-23,20.2,22.5,17.4,6.0,2.2
267,2016-09-24,20.9,24.7,17.1,4.5,1.8
268,2016-09-25,21.6,25.2,18.9,0.5,2.0
269,2016-09-26,21.9,23.8,20.1,0.5,1.6
270,2016-09-27,21.9,23.9,20.2,5.0,1.9
271,2016-09-28,22.8,24.8,20.9,1.0,1.2
272,2016-09-29,19.7,22.3,14.5,17.0,2.6
273,2016-09-30,17.2,21.5,10.8,0.0,2.5
274,2016-10-01,19.2,23.8,16.0,0.0,2.5
275,2016-10-02,19.9,23.5,16.7,0.0,1.8
276,2016-10-03,21.5,25.0,18.1,0.0,1.6
277,2016-10-04,23.3,28.2,15.0,0.0,4.4
278,2016-10-05,16.8,19.6,11.9,0.0,1.8
279,2016-10-06,21.5,25.5,17.0,0.0,5.6
280,2016-10-07,16.9,21.7,13.0,0.0,3.9
281,2016-10-08,16.9,22.2,12.9,10.5,2.2
282,2016-10-09,18.1,22.2,11.8,2.5,3.7
283,2016-10-10,14.0,18.8,9.2,0.0,2.7
284,2016-10-11,12.6,16.6,7.6,0.0,2.1
285,2016-10-12,13.2,21.4,7.5,0.0,3.0
286,2016-10-13,12.0,17.2,6.4,0.0,1.9
287,2016-10-14,12.8,18.8,6.3,0.0,2.7
288,2016-10-15,14.6,19.8,9.4,0.0,2.6
289,2016-10-16,15.3,20.2,7.5,0.0,1.9
290,2016-10-17,18.0,21.5,13.7,3.5,2.0
291,2016-10-18,18.8,23.5,14.0,0.0,1.9
292,2016-10-19,16.3,20.5,11.1,0.0,2.3
293,2016-10-20,17.3,26.1,11.6,0.0,4.2
294,2016-10-21,13.0,19.3,6.2,0.0,4.3
295,2016-10-22,11.2,15.3,4.1,0.0,1.8
296,2016-10-23,13.9,18.9,9.2,0.0,5.5
297,2016-10-24,11.9,17.8,5.5,0.0,4.0
298,2016-10-25,13.2,18.6,5.2,1.5,4.6
299,2016-10-26,18.9,25.5,12.2,0.0,3.4
300,2016-10-27,14.1,18.8,8.5,0.0,5.6
301,2016-10-28,10.4,13.9,5.5,10.0,2.1
302,2016-10-29,10.8,16.6,7.3,2.0,5.1
303,2016-10-30,9.3,14.7,4.5,0.0,2.3
304,2016-10-31,10.5,16.4,3.6,0.0,2.2
305,2016-11-01,9.2,13.3,6.3,3.0,2.4
306,2016-11-02,7.8,11.3,2.4,0.0,2.3
307,2016-11-03,10.5,17.8,6.4,0.0,4.1
308,2016-11-04,9.2,14.3,4.5,0.0,3.4
309,2016-11-05,14.5,20.9,5.4,0.0,4.3
310,2016-11-06,10.3,16.8,3.6,0.0,5.9
311,2016-11-07,5.7,10.6,0.4,0.0,2.6
312,2016-11-08,8.8,14.0,2.0,0.0,3.6
313,2016-11-09,6.7,10.6,2.9,0.0,6.5
314,2016-11-10,6.1,9.8,1.9,0.0,3.2
315,2016-11-11,5.7,8.2,2.1,22.5,2.0
316,2016-11-12,10.0,17.9,3.8,0.0,2.5
317,2016-11-13,10.2,17.1,3.2,0.0,2.4
318,2016-11-14,11.0,15.1,4.6,0.0,1.3
319,2016-11-15,13.5,20.6,9.2,0.0,4.1
320,2016-11-16,8.7,13.2,2.0,0.0,6.0
321,2016-11-17,7.1,11.8,1.4,0.0,3.0
322,2016-11-18,7.2,13.2,-0.8,0.0,2.2
323,2016-11-19,7.7,10.1,5.0,6.0,2.2
324,2016-11-20,10.9,16.9,4.7,0.0,2.1
325,2016-11-21,9.3,12.1,5.3,0.0,2.3
326,2016-11-22,12.4,19.5,8.8,0.0,2.8
327,2016-11-23,5.4,9.1,2.1,0.0,5.3
328,2016-11-24,2.1,4.9,-2.2,0.0,3.0
329,2016-11-25,2.7,7.8,-3.4,0.0,2.4
330,2016-11-26,5.8,9.7,-1.1,0.0,3.0
331,2016-11-27,8.7,11.0,6.2,3.0,2.3
332,2016-11-28,8.1,11.2,4.8,1.0,5.0
333,2016-11-29,6.0,10.1,1.9,0.0,5.7
334,2016-11-30,5.3,8.0,2.7,0.0,2.3
335,2016-12-01,9.2,14.2,5.3,9.5,3.3
336,2016-12-02,8.1,11.3,5.0,0.0,7.5
337,2016-12-03,8.5,13.9,3.5,0.0,2.0
338,2016-12-04,7.5,13.8,0.9,0.0,1.6
339,2016-12-05,10.5,15.6,4.2,0.0,2.0
340,2016-12-06,7.7,12.7,2.7,0.5,7.5
341,2016-12-07,4.0,7.2,1.5,1.5,3.3
342,2016-12-08,3.4,9.1,-1.1,0.0,2.8
343,2016-12-09,6.3,12.5,0.4,0.0,2.3
344,2016-12-10,3.0,7.1,-1.2,0.0,5.1
345,2016-12-11,0.7,5.0,-2.9,0.0,3.5
346,2016-12-12,1.7,6.7,-3.2,0.0,2.0
347,2016-12-13,6.7,15.8,-0.4,2.5,2.8
348,2016-12-14,4.1,6.5,1.5,24.5,4.4
349,2016-12-15,2.6,5.9,-1.2,0.0,2.3
350,2016-12-16,0.4,6.7,-3.7,0.0,3.3
351,2016-12-17,3.4,6.6,-1.0,0.0,4.8
352,2016-12-18,7.4,13.5,-1.9,0.0,3.0
353,2016-12-19,7.6,14.8,2.6,0.0,1.9
354,2016-12-20,8.0,12.8,3.5,0.0,1.4
355,2016-12-21,6.7,12.0,1.4,0.0,1.5
356,2016-12-22,9.9,17.7,1.6,0.0,2.1
357,2016-12-23,11.8,16.5,5.6,0.5,8.6
358,2016-12-24,3.9,7.6,-1.8,0.0,5.3
359,2016-12-25,1.8,7.5,-2.9,0.0,1.4
360,2016-12-26,2.4,8.7,-3.9,0.0,1.4
361,2016-12-27,4.8,8.3,2.5,1.0,3.4
362,2016-12-28,1.5,5.8,-3.5,0.0,3.6
363,2016-12-29,2.5,11.2,-5.1,0.0,4.4
364,2016-12-30,2.2,5.5,-2.2,0.0,5.3
365,2016-12-31,2.3,8.3,-3.6,0.0,1.5
366,2017-01-01,3.5,9.6,-3.0,0.0,1.9
367,2017-01-02,6.0,11.0,1.3,0.0,1.6
368,2017-01-03,5.1,9.2,-0.2,0.0,4.4
369,2017-01-04,3.0,5.8,-0.1,2.0,2.8
370,2017-01-05,1.7,5.2,-2.6,0.0,5.2
371,2017-01-06,0.8,6.1,-2.9,0.0,3.7
372,2017-01-07,3.0,10.3,-4.0,0.0,3.3
373,2017-01-08,3.9,7.0,-2.6,3.5,3.3
374,2017-01-09,4.7,8.6,2.2,4.0,4.2
375,2017-01-10,5.1,9.8,0.4,0.0,4.8
376,2017-01-11,0.5,3.6,-2.0,0.0,3.8
377,2017-01-12,-0.4,3.3,-1.9,0.5,2.4
378,2017-01-13,-0.4,2.7,-3.5,0.5,2.6
379,2017-01-14,-2.4,-0.3,-4.9,0.0,3.0
380,2017-01-15,-3.0,0.4,-7.2,0.0,3.6
381,2017-01-16,0.9,5.2,-3.7,0.5,4.2
382,2017-01-17,2.6,6.8,-2.0,0.0,3.3
383,2017-01-18,2.6,7.9,-2.4,0.0,2.1
384,2017-01-19,3.6,8.2,-2.6,0.0,4.9
385,2017-01-20,1.4,5.0,-2.7,3.0,3.0
386,2017-01-21,2.8,7.6,-1.2,0.0,4.6
387,2017-01-22,2.9,9.2,-2.0,0.0,3.8
388,2017-01-23,-0.2,2.8,-3.4,0.0,4.4
389,2017-01-24,-3.2,-0.1,-7.7,0.5,2.4
390,2017-01-25,-1.7,5.6,-9.8,0.0,3.1
391,2017-01-26,1.9,8.9,-4.3,0.0,2.8
392,2017-01-27,4.9,12.3,-2.4,0.0,4.5
393,2017-01-28,3.6,8.2,-1.8,0.0,4.4
394,2017-01-29,3.0,7.1,-3.8,0.0,1.9
395,2017-01-30,5.5,13.8,0.2,0.0,5.5
396,2017-01-31,1.7,6.2,-2.4,0.0,5.4
397,2017-02-01,1.9,10.0,-4.7,0.0,5.1
398,2017-02-02,-0.9,3.4,-4.4,1.0,7.3
399,2017-02-03,1.9,6.8,-4.5,0.0,4.5
400,2017-02-04,5.2,10.4,-0.1,0.0,3.8
401,2017-02-05,4.6,7.5,0.6,0.0,1.6
402,2017-02-06,5.7,11.3,2.7,0.5,6.4
403,2017-02-07,1.0,4.0,-2.1,0.0,5.9
404,2017-02-08,1.0,5.8,-2.8,0.0,3.0
405,2017-02-09,1.1,2.8,-1.3,2.5,2.3
406,2017-02-10,2.1,6.3,0.2,1.5,4.4
407,2017-02-11,1.9,6.5,-3.4,0.0,5.6
408,2017-02-12,3.7,7.7,-0.9,0.0,7.1
409,2017-02-13,3.6,8.8,-2.9,0.0,4.5
410,2017-02-14,1.8,8.2,-5.3,0.0,2.9
411,2017-02-15,2.8,9.4,-3.7,0.0,3.9
412,2017-02-16,6.1,13.8,-3.4,0.0,3.3
413,2017-02-17,9.0,17.7,2.6,0.0,6.0
414,2017-02-18,3.0,7.6,-1.7,0.0,6.2
415,2017-02-19,1.2,5.7,-2.5,0.0,6.0
416,2017-02-20,3.0,7.2,-2.9,1.5,4.0
417,2017-02-21,1.0,3.9,-1.2,0.0,7.8
418,2017-02-22,2.4,6.6,-5.6,0.0,2.5
419,2017-02-23,5.2,13.1,1.5,3.0,4.2
420,2017-02-24,3.3,7.5,-0.8,0.0,8.2
421,2017-02-25,2.7,10.2,-4.4,0.0,2.8
422,2017-02-26,4.3,10.2,-1.1,0.0,3.4
423,2017-02-27,2.8,7.7,-1.7,0.0,4.8
424,2017-02-28,1.3,5.6,-4.0,0.0,2.5
425,2017-03-01,2.8,6.3,-3.1,0.0,2.2
426,2017-03-02,4.6,6.9,0.8,0.0,1.8
427,2017-03-03,6.2,11.3,2.1,0.0,7.3
428,2017-03-04,5.8,13.7,-2.0,0.0,4.4
429,2017-03-05,4.2,9.7,-2.5,0.0,2.7
430,2017-03-06,5.4,10.3,-0.5,0.0,2.8
431,2017-03-07,2.9,7.7,-2.6,0.0,5.6
432,2017-03-08,1.9,7.0,-3.6,0.0,4.8
433,2017-03-09,4.2,10.3,-1.1,0.0,4.1
434,2017-03-10,3.6,9.9,-2.1,0.0,4.2
435,2017-03-11,3.5,9.0,-1.3,0.0,4.5
436,2017-03-12,4.2,8.7,0.6,0.0,2.6
437,2017-03-13,4.9,8.6,-1.1,0.0,3.6
438,2017-03-14,5.3,7.5,1.6,34.5,4.0
439,2017-03-15,2.4,5.5,0.3,6.5,3.8
440,2017-03-16,4.6,9.4,-0.7,0.0,3.8
441,2017-03-17,5.0,11.5,-2.2,0.0,4.2
442,2017-03-18,6.4,12.9,-0.5,0.0,3.0
443,2017-03-19,7.8,13.9,1.6,0.0,4.8
444,2017-03-20,8.0,14.8,2.4,0.0,4.1
445,2017-03-21,5.7,8.3,2.5,10.0,2.4
446,2017-03-22,6.9,11.5,3.1,0.0,6.8
447,2017-03-23,5.0,11.3,-0.1,0.0,4.5
448,2017-03-24,3.6,8.5,-1.4,0.0,3.8
449,2017-03-25,4.8,10.1,-1.7,0.0,3.9
450,2017-03-26,5.4,9.4,0.3,0.5,3.1
451,2017-03-27,4.0,6.4,1.8,18.5,3.2
452,2017-03-28,5.7,10.5,0.6,2.0,3.6
453,2017-03-29,5.8,12.1,-0.2,0.0,2.9
454,2017-03-30,7.6,15.8,-0.9,0.0,3.4
455,2017-03-31,7.1,9.8,5.3,0.0,4.8
456,2017-04-01,4.6,6.0,3.5,1.5,2.6
457,2017-04-02,5.7,12.2,1.1,0.0,3.4
458,2017-04-03,5.9,11.0,-0.9,0.0,3.3
459,2017-04-04,7.8,13.3,1.5,0.0,3.0
460,2017-04-05,8.3,13.7,1.0,0.0,2.4
461,2017-04-06,12.0,17.2,6.7,0.5,4.1
462,2017-04-07,13.2,23.0,9.6,0.0,3.0
463,2017-04-08,10.9,13.0,9.5,0.0,2.5
464,2017-04-09,10.0,15.3,3.6,0.0,4.1
465,2017-04-10,8.5,15.0,1.2,0.0,4.5
466,2017-04-11,8.0,12.0,1.4,28.0,4.0
467,2017-04-12,10.1,14.8,4.3,1.0,7.8
468,2017-04-13,7.1,13.6,1.5,0.0,4.8
469,2017-04-14,11.6,21.7,-0.7,0.0,4.1
470,2017-04-15,15.2,20.3,10.1,0.0,4.4
471,2017-04-16,17.9,26.5,6.3,0.0,5.0
472,2017-04-17,12.9,18.9,9.5,19.0,4.2
