Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
103,2016-04-13,11.1,20.8,1.2,0.0,0,0
104,2016-04-14,11.6,15.6,7.9,6.5,0,0
105,2016-04-15,7.2,9.8,5.3,0.0,0,0
106,2016-04-16,9.0,14.6,2.8,0.0,0,0
107,2016-04-17,10.9,17.4,2.9,4.5,0,0
108,2016-04-18,12.0,15.3,7.6,0.0,0,0
109,2016-04-19,8.3,12.9,1.7,0.0,0,0
110,2016-04-20,10.7,16.7,3.6,0.0,0,0
111,2016-04-21,14.2,19.9,7.7,0.0,0,0
112,2016-04-22,10.1,14.3,4.1,0.5,0,0
113,2016-04-23,11.5,23.2,1.1,0.0,0,0
114,2016-04-24,12.0,19.2,2.5,0.0,0,0
115,2016-04-25,9.2,16.7,-0.1,0.0,0,0
116,2016-04-26,10.3,18.3,1.0,0.0,0,0
117,2016-04-27,6.9,12.7,2.1,0.0,0,0
118,2016-04-28,7.2,9.4,4.2,34.5,0,0
119,2016-04-29,5.8,9.1,3.7,17.0,0,0
120,2016-04-30,7.1,12.4,0.7,0.0,0,0
121,2016-05-01,5.6,10.4,-0.1,0.0,0,0
122,2016-05-02,9.3,15.8,0.3,0.0,0,0
123,2016-05-03,19.4,27.6,10.8,0.0,0,0
124,2016-05-04,16.2,19.5,9.9,0.0,0,0
125,2016-05-05,14.6,18.2,10.5,0.0,0,0
126,2016-05-06,13.8,18.5,10.2,0.0,0,0
127,2016-05-07,15.1,20.7,10.4,1.0,0,0
128,2016-05-08,15.0,20.2,5.6,0.0,0,0
129,2016-05-09,12.6,20.1,2.7,0.0,0,0
130,2016-05-10,9.6,11.4,7.9,14.0,0,0
131,2016-05-11,9.8,12.3,9.0,27.5,0,0
132,2016-05-12,13.3,18.5,7.7,0.0,0,0
133,2016-05-13,17.2,27.1,5.0,0.0,0,0
134,2016-05-14,12.9,17.4,5.4,0.0,0,0
135,2016-05-15,10.3,17.1,2.0,0.0,0,0
136,2016-05-16,16.6,26.5,3.7,0.0,0,0
137,2016-05-17,14.0,19.7,9.7,2.5,0,0
138,2016-05-18,17.2,25.8,8.6,0.0,0,0
139,2016-05-19,15.1,22.8,7.1,0.0,0,0
140,2016-05-20,14.0,22.5,7.2,0.0,0,0
141,2016-05-21,14.6,21.1,7.6,0.0,0,0
142,2016-05-22,19.6,27.5,11.1,0.0,0,0
143,2016-05-23,19.5,28.9,9.3,0.0,0,0
144,2016-05-24,15.2,18.7,11.3,0.0,0,0
145,2016-05-25,18.7,21.9,14.0,0.5,0,0
146,2016-05-26,21.5,28.0,15.8,4.0,0,0
147,2016-05-27,17.8,24.4,12.2,0.0,0,0
148,2016-05-28,18.3,26.6,9.0,0.0,0,0
149,2016-05-29,16.1,21.3,11.4,0.0,0,0
150,2016-05-30,16.0,20.5,12.9,0.0,0,0
151,2016-05-31,18.0,25.8,12.6,2.5,0,0
152,2016-06-01,13.9,18.5,11.2,0.5,0,0
153,2016-06-02,12.7,17.5,7.8,0.0,0,0
154,2016-06-03,14.9,19.4,8.6,0.0,0,0
155,2016-06-04,17.2,22.9,10.0,0.0,0,0
156,2016-06-05,14.0,17.6,9.3,0.0,0,0
157,2016-06-06,15.4,21.8,6.9,0.0,0,0
158,2016-06-07,18.8,25.0,11.0,0.0,0,0
159,2016-06-08,18.7,24.4,15.2,0.0,0,0
160,2016-06-09,17.5,20.2,15.1,34.5,0,0
161,2016-06-10,20.2,25.8,14.0,0.0,0,0
162,2016-06-11,16.2,22.1,10.8,0.0,0,0
163,2016-06-12,16.3,22.0,13.1,0.0,0,0
164,2016-06-13,17.8,21.0,15.1,1.0,0,0
165,2016-06-14,15.7,17.4,14.2,0.0,0,0
166,2016-06-15,16.6,19.9,14.1,0.5,0,0
167,2016-06-16,17.3,20.0,14.6,5.5,0,0
168,2016-06-17,19.9,24.4,16.3,11.5,0,0
169,2016-06-18,19.7,26.0,14.1,0.0,0,0
170,2016-06-19,17.1,19.7,14.4,0.0,0,0
171,2016-06-20,20.5,26.4,16.8,2.5,0,0
172,2016-06-21,17.1,22.3,14.9,0.5,0,0
173,2016-06-22,15.4,20.4,13.7,1.0,0,0
174,2016-06-23,14.0,14.6,12.9,6.0,0,0
175,2016-06-24,15.3,17.4,13.5,3.5,0,0
176,2016-06-25,20.8,26.4,15.6,9.5,0,0
177,2016-06-26,18.1,21.4,14.6,0.0,0,0
178,2016-06-27,17.1,23.1,13.2,0.0,0,0
179,2016-06-28,16.6,20.9,12.9,0.0,0,0
180,2016-06-29,18.0,25.1,13.0,0.0,0,0
181,2016-06-30,19.9,25.7,13.5,0.0,0,0
182,2016-07-01,21.4,28.2,16.6,0.0,0,0
183,2016-07-02,23.0,29.0,18.3,2.0,0,0
184,2016-07-03,23.1,28.5,20.1,0.0,0,0
185,2016-07-04,20.7,25.4,15.3,0.0,0,0
186,2016-07-05,16.7,20.2,14.4,0.0,0,0
187,2016-07-06,14.9,16.6,13.8,46.5,0,0
188,2016-07-07,15.2,18.1,13.9,1.5,0,0
189,2016-07-08,19.1,24.6,14.1,0.0,0,0
190,2016-07-09,20.3,27.9,15.3,0.0,0,0
191,2016-07-10,21.8,27.4,17.6,0.0,0,0
192,2016-07-11,19.5,26.0,14.6,0.0,0,0
193,2016-07-12,20.3,27.0,13.3,0.0,0,0
194,2016-07-13,20.2,24.9,14.9,0.0,0,0
195,2016-07-14,17.4,18.8,16.5,44.5,0,0
196,2016-07-15,16.9,18.5,15.8,9.0,0,0
197,2016-07-16,18.2,21.7,16.4,0.5,0,0
198,2016-07-17,19.1,21.4,17.3,4.0,0,0
199,2016-07-18,20.9,28.1,18.2,0.5,0,0
200,2016-07-19,20.9,25.3,16.8,0.0,0,0
201,2016-07-20,18.9,21.1,16.3,0.0,0,0
202,2016-07-21,18.0,22.6,15.5,0.0,0,0
203,2016-07-22,17.7,21.6,14.1,0.0,0,0
204,2016-07-23,17.7,20.4,16.0,0.0,0,0
205,2016-07-24,18.4,22.4,16.4,0.0,0,0
206,2016-07-25,20.2,23.9,17.5,0.0,0,0
207,2016-07-26,22.4,27.3,18.7,0.0,0,0
208,2016-07-27,22.3,24.0,20.3,3.5,0,0
209,2016-07-28,23.7,25.3,21.9,13.0,0,0
210,2016-07-29,26.7,34.0,22.9,0.0,0,0
211,2016-07-30,25.8,30.9,22.7,22.5,0,0
212,2016-07-31,24.9,30.4,22.0,0.0,0,0
213,2016-08-01,23.6,28.8,20.7,0.0,0,0
214,2016-08-02,23.9,27.7,21.5,0.0,0,0
215,2016-08-03,23.9,29.6,22.0,4.5,0,0
216,2016-08-04,24.9,31.3,19.5,0.0,0,0
217,2016-08-05,26.5,32.2,20.8,0.0,0,0
218,2016-08-06,24.9,30.5,19.4,0.0,0,0
219,2016-08-07,26.4,32.3,20.6,0.0,0,0
220,2016-08-08,27.4,35.0,21.8,0.0,0,0
221,2016-08-09,24.3,30.1,21.2,9.0,0,0
222,2016-08-10,23.2,29.1,18.0,0.0,0,0
223,2016-08-11,21.6,27.9,15.6,0.0,0,0
224,2016-08-12,21.4,27.3,15.4,0.0,0,0
225,2016-08-13,21.3,27.6,15.9,0.0,0,0
226,2016-08-14,20.4,25.3,13.9,0.0,0,0
227,2016-08-15,23.8,31.4,18.6,0.5,0,0
228,2016-08-16,24.7,30.9,21.2,3.0,0,0
229,2016-08-17,22.5,24.0,20.3,116.0,0,0
230,2016-08-18,23.1,27.0,18.9,0.0,0,0
231,2016-08-19,23.4,28.1,20.5,0.0,0,0
232,2016-08-20,24.8,29.8,21.9,13.5,0,0
233,2016-08-21,23.3,25.3,21.9,15.5,0,0
234,2016-08-22,23.2,26.7,21.8,36.0,0,0
235,2016-08-23,24.0,30.2,20.0,49.5,0,0
236,2016-08-24,22.7,27.8,18.4,0.0,0,0
237,2016-08-25,25.3,31.8,18.8,0.0,0,0
238,2016-08-26,21.6,24.8,16.8,93.5,0,0
239,2016-08-27,19.0,22.7,15.5,0.5,0,0
240,2016-08-28,17.9,19.5,16.4,1.5,0,0
241,2016-08-29,20.8,22.2,18.0,24.5,0,0
242,2016-08-30,22.4,24.2,20.6,67.0,0,0
243,2016-08-31,23.5,28.7,19.4,0.5,0,0
244,2016-09-01,22.0,28.6,18.4,0.0,0,0
245,2016-09-02,21.8,25.4,20.0,0.0,0,0
246,2016-09-03,21.8,25.3,19.3,0.0,0,0
247,2016-09-04,20.7,22.6,19.9,0.0,0,0
248,2016-09-05,22.0,25.6,20.1,0.0,0,0
249,2016-09-06,23.7,30.3,20.4,0.5,0,0
250,2016-09-07,22.2,26.9,18.7,0.0,0,0
251,2016-09-08,18.4,19.9,16.7,51.0,0,0
252,2016-09-09,18.6,21.1,16.7,27.0,0,0
253,2016-09-10,20.5,26.1,16.6,0.5,0,0
254,2016-09-11,18.6,23.1,14.8,0.0,0,0
255,2016-09-12,18.4,21.3,15.9,0.0,0,0
256,2016-09-13,17.9,19.1,16.9,7.0,0,0
257,2016-09-14,17.7,19.2,16.3,11.0,0,0
258,2016-09-15,20.0,25.5,16.2,0.5,0,0
259,2016-09-16,19.2,23.9,14.4,0.0,0,0
260,2016-09-17,20.1,24.9,16.2,20.0,0,0
261,2016-09-18,18.3,21.9,15.1,0.5,0,0
262,2016-09-19,16.8,20.7,13.4,0.0,0,0
263,2016-09-20,15.1,19.4,12.1,0.0,0,0
264,2016-09-21,15.2,21.3,9.3,0.0,0,0
265,2016-09-22,16.5,20.8,11.5,11.0,0,0
266,2016-09-23,18.0,21.3,15.4,8.5,0,0
267,2016-09-24,18.4,24.4,12.8,0.0,0,0
268,2016-09-25,19.4,27.0,13.2,0.0,0,0
269,2016-09-26,20.2,27.3,14.4,0.0,0,0
270,2016-09-27,19.8,24.3,16.7,9.0,0,0
271,2016-09-28,20.9,25.6,18.1,1.0,0,0
272,2016-09-29,16.7,20.8,11.2,0.0,0,0
273,2016-09-30,14.5,21.6,7.4,0.0,0,0
274,2016-10-01,16.3,24.5,10.0,0.0,0,0
275,2016-10-02,17.1,25.5,10.5,0.0,0,0
276,2016-10-03,18.5,24.4,11.5,6.0,0,0
277,2016-10-04,17.6,22.7,10.0,0.0,0,0
278,2016-10-05,13.0,18.5,7.4,40.5,0,0
279,2016-10-06,15.4,19.9,11.3,1.5,0,0
280,2016-10-07,12.6,17.2,9.4,0.0,0,0
281,2016-10-08,12.5,19.2,8.6,24.0,0,0
282,2016-10-09,14.3,20.6,8.2,0.5,0,0
283,2016-10-10,11.0,15.7,7.8,0.0,0,0
284,2016-10-11,12.1,17.7,7.2,0.0,0,0
285,2016-10-12,10.4,14.9,7.5,0.0,0,0
286,2016-10-13,10.0,14.8,6.0,0.0,0,0
287,2016-10-14,10.6,17.5,5.8,0.0,0,0
288,2016-10-15,9.9,17.9,3.8,0.0,0,0
289,2016-10-16,12.9,22.4,3.7,0.0,0,0
290,2016-10-17,16.2,22.7,9.3,0.5,0,0
291,2016-10-18,15.4,23.5,6.9,0.0,0,0
292,2016-10-19,10.8,19.9,3.2,0.0,0,0
293,2016-10-20,9.6,18.9,3.4,0.0,0,0
294,2016-10-21,8.0,12.5,1.9,0.0,0,0
295,2016-10-22,8.5,14.3,0.3,0.0,0,0
296,2016-10-23,9.5,13.1,6.1,0.0,0,0
297,2016-10-24,8.0,13.8,5.7,0.5,0,0
298,2016-10-25,9.2,14.8,1.2,11.0,0,0
299,2016-10-26,13.3,18.8,6.0,0.5,0,0
300,2016-10-27,8.7,10.7,6.7,0.0,0,0
301,2016-10-28,9.1,12.0,6.6,0.0,0,0
302,2016-10-29,6.0,8.4,3.6,0.0,0,0
303,2016-10-30,6.2,12.0,-1.2,0.0,0,0
304,2016-10-31,7.0,11.8,-1.5,2.5,0,0
305,2016-11-01,4.5,6.9,3.0,6.5,0,0
306,2016-11-02,4.5,9.8,-0.2,0.0,0,0
307,2016-11-03,4.7,11.4,-1.4,3.5,0,0
308,2016-11-04,6.1,9.8,3.0,0.0,0,0
309,2016-11-05,11.1,16.4,4.0,1.5,0,0
310,2016-11-06,4.8,9.0,3.5,0.0,0,0
311,2016-11-07,3.4,8.8,-1.5,0.0,0,0
312,2016-11-08,4.7,11.5,-1.9,4.0,0,0
313,2016-11-09,1.4,6.1,-1.3,6.5,17,17
314,2016-11-10,1.0,4.4,-4.1,1.5,19,2
315,2016-11-11,1.1,6.8,-6.0,4.0,4,0
316,2016-11-12,7.8,14.9,0.5,0.5,0,0
317,2016-11-13,8.1,15.3,0.7,0.0,0,0
318,2016-11-14,5.9,15.0,-1.8,0.0,0,0
319,2016-11-15,10.2,15.4,4.4,0.5,0,0
320,2016-11-16,4.2,7.0,1.4,0.0,0,0
321,2016-11-17,3.4,5.6,1.3,0.0,0,0
322,2016-11-18,6.4,12.5,-2.7,0.0,0,0
323,2016-11-19,7.3,12.7,1.0,0.0,0,0
324,2016-11-20,7.7,17.4,-0.1,0.0,0,0
325,2016-11-21,3.9,7.9,-0.6,0.0,0,0
326,2016-11-22,4.0,7.8,-0.2,0.0,0,0
327,2016-11-23,-0.3,2.8,-2.3,0.0,0,0
328,2016-11-24,-1.4,2.2,-5.7,0.0,0,0
329,2016-11-25,0.5,3.1,-3.6,0.0,0,0
330,2016-11-26,1.6,6.7,-2.6,0.0,0,0
331,2016-11-27,5.1,11.2,-0.8,0.5,0,0
332,2016-11-28,2.9,5.4,1.5,2.5,0,0
333,2016-11-29,0.1,3.2,-1.8,0.0,2,2
334,2016-11-30,0.0,4.4,-3.5,0.0,0,0
335,2016-12-01,4.4,10.3,-2.1,2.5,0,0
336,2016-12-02,3.3,5.7,1.0,0.0,0,0
337,2016-12-03,4.0,9.8,-2.8,0.0,0,0
338,2016-12-04,5.2,12.5,-2.3,0.0,0,0
339,2016-12-05,7.7,12.7,4.0,0.0,0,0
340,2016-12-06,1.8,7.0,-3.6,4.5,1,2
341,2016-12-07,-1.8,2.1,-4.5,0.0,1,1
342,2016-12-08,-0.4,5.0,-4.0,0.0,0,0
343,2016-12-09,2.7,8.8,-2.4,0.0,0,0
344,2016-12-10,-1.5,1.2,-5.7,2.0,5,5
345,2016-12-11,-3.7,-1.3,-6.4,1.5,10,9
346,2016-12-12,-3.1,1.4,-9.1,0.0,9,0
347,2016-12-13,1.3,7.6,-5.3,0.0,5,0
348,2016-12-14,0.4,2.6,-2.5,0.0,1,0
349,2016-12-15,-1.3,2.1,-4.4,0.0,0,0
350,2016-12-16,-2.8,0.4,-6.5,0.0,0,0
351,2016-12-17,-0.9,2.0,-4.9,0.0,0,0
352,2016-12-18,6.6,10.2,1.7,0.0,0,0
353,2016-12-19,4.3,10.4,-2.2,0.0,0,0
354,2016-12-20,2.4,9.0,-3.4,0.0,0,0
355,2016-12-21,1.1,8.8,-4.6,0.0,0,0
356,2016-12-22,2.3,5.7,-2.3,13.5,0,0
357,2016-12-23,6.0,11.2,1.9,3.0,0,0
358,2016-12-24,-1.1,1.9,-2.6,4.0,4,6
359,2016-12-25,-0.6,4.6,-5.4,0.0,2,1
360,2016-12-26,2.3,7.6,-4.9,0.0,0,0
361,2016-12-27,0.3,5.3,-2.9,5.0,1,1
362,2016-12-28,-2.7,0.6,-7.4,0.0,0,0
363,2016-12-29,-0.7,3.7,-3.1,3.0,0,0
364,2016-12-30,-1.6,0.8,-4.0,0.5,2,2
365,2016-12-31,0.4,3.1,-4.9,0.0,0,0
366,2017-01-01,0.1,5.8,-7.3,0.0,0,0
367,2017-01-02,2.2,7.6,-1.5,4.5,0,0
368,2017-01-03,0.7,3.2,-0.8,0.0,0,0
369,2017-01-04,0.3,5.1,-2.7,0.0,0,0
370,2017-01-05,-1.7,2.7,-4.8,0.5,3,5
371,2017-01-06,-1.3,2.7,-4.9,0.0,1,0
372,2017-01-07,1.8,6.2,-3.6,0.0,0,0
373,2017-01-08,0.5,3.4,-2.1,0.0,0,0
374,2017-01-09,1.8,5.9,-1.9,1.5,0,0
375,2017-01-10,-0.4,3.3,-3.9,0.0,0,0
376,2017-01-11,-5.4,-3.6,-7.5,0.0,2,3
377,2017-01-12,-5.0,-3.0,-6.9,0.0,4,4
378,2017-01-13,-6.7,-2.6,-13.0,0.0,3,2
379,2017-01-14,-7.9,-3.3,-14.3,0.0,4,1
380,2017-01-15,-3.7,0.6,-13.8,0.0,9,8
381,2017-01-16,-0.9,1.7,-3.8,13.0,32,29
382,2017-01-17,-1.4,1.5,-7.1,0.0,31,1
383,2017-01-18,-1.6,2.7,-6.0,1.5,23,5
384,2017-01-19,-1.2,2.7,-8.5,1.5,26,5
385,2017-01-20,-3.1,0.8,-10.9,0.0,20,0
386,2017-01-21,-3.4,-0.2,-13.6,0.0,20,2
387,2017-01-22,-3.7,2.0,-14.5,0.5,22,7
388,2017-01-23,-2.3,0.7,-7.4,0.5,27,8
389,2017-01-24,-5.1,-3.4,-7.8,1.5,30,8
390,2017-01-25,-3.4,-0.5,-6.1,0.0,28,7
391,2017-01-26,0.1,4.7,-7.3,0.0,25,1
392,2017-01-27,1.7,8.3,-6.1,6.5,21,2
393,2017-01-28,-0.7,2.2,-3.3,0.0,17,1
394,2017-01-29,-1.2,2.9,-9.9,0.0,17,2
395,2017-01-30,-1.5,0.3,-5.1,5.5,25,9
396,2017-01-31,-2.8,0.2,-6.5,0.0,24,2
397,2017-02-01,-2.2,1.7,-6.9,3.0,43,23
398,2017-02-02,-6.3,-4.6,-7.9,1.0,43,5
399,2017-02-03,-2.6,0.4,-6.8,2.0,47,6
400,2017-02-04,1.9,4.0,0.2,0.0,40,0
401,2017-02-05,-1.1,5.3,-11.8,0.0,33,0
402,2017-02-06,0.2,1.3,-0.1,27.5,38,13
403,2017-02-07,-1.7,0.3,-5.0,0.0,37,2
404,2017-02-08,-1.7,1.9,-5.6,0.0,36,0
405,2017-02-09,-0.8,3.9,-6.3,0.0,34,0
406,2017-02-10,-0.8,2.0,-8.9,7.0,45,15
407,2017-02-11,-2.8,3.9,-12.1,0.0,43,1
408,2017-02-12,0.7,3.2,-3.1,0.0,39,0
409,2017-02-13,2.2,4.9,0.4,0.0,36,0
410,2017-02-14,0.8,2.9,-1.6,0.0,34,0
411,2017-02-15,0.9,4.4,-5.5,0.0,33,1
412,2017-02-16,5.3,9.8,-5.2,0.0,31,0
413,2017-02-17,4.8,10.9,-1.2,5.5,25,3
414,2017-02-18,-2.8,0.2,-7.1,0.0,20,0
415,2017-02-19,-3.5,-0.3,-6.6,0.0,21,3
416,2017-02-20,-0.9,1.9,-4.1,6.5,31,15
417,2017-02-21,-3.2,-1.0,-5.0,0.0,32,4
418,2017-02-22,-1.2,2.8,-8.3,0.0,28,1
419,2017-02-23,0.8,3.9,-1.4,2.5,28,3
420,2017-02-24,-1.1,1.4,-3.8,0.0,25,1
421,2017-02-25,-0.2,4.4,-7.9,0.0,23,1
422,2017-02-26,-0.2,3.9,-3.8,0.0,22,0
423,2017-02-27,-3.7,-0.6,-7.8,0.0,22,0
424,2017-02-28,-3.2,3.9,-9.9,0.0,22,0
425,2017-03-01,-0.2,8.3,-10.3,0.0,21,0
426,2017-03-02,2.5,9.2,-5.4,0.0,19,0
427,2017-03-03,1.5,3.9,-1.5,0.0,15,0
428,2017-03-04,0.8,5.8,-1.8,0.5,13,1
429,2017-03-05,1.4,6.0,-3.9,0.0,10,1
430,2017-03-06,-0.3,1.4,-1.8,14.0,24,16
431,2017-03-07,-2.8,1.4,-8.8,0.0,23,3
432,2017-03-08,-1.9,2.6,-11.5,0.0,18,1
433,2017-03-09,0.9,5.1,-2.9,0.0,15,0
434,2017-03-10,-0.1,4.6,-4.4,0.0,12,2
435,2017-03-11,-0.7,3.9,-4.6,0.0,9,1
436,2017-03-12,0.5,5.1,-4.3,0.0,7,0
437,2017-03-13,1.5,6.5,-5.2,0.0,2,0
438,2017-03-14,1.4,4.2,-1.3,15.0,3,3
439,2017-03-15,0.2,2.9,-2.4,0.5,3,0
440,2017-03-16,1.7,7.2,-3.4,0.0,0,0
441,2017-03-17,1.9,7.6,-3.1,0.0,0,0
442,2017-03-18,2.8,7.3,-2.3,0.0,0,0
443,2017-03-19,4.0,10.0,-2.8,0.0,0,0
444,2017-03-20,5.6,11.5,0.3,0.0,0,0
445,2017-03-21,5.0,10.4,-0.1,1.0,0,0
446,2017-03-22,4.2,8.7,-0.5,0.5,0,0
447,2017-03-23,0.9,5.5,-2.3,0.0,0,0
448,2017-03-24,0.5,5.3,-5.9,0.0,0,0
449,2017-03-25,2.5,7.0,-1.8,0.0,0,0
450,2017-03-26,3.1,8.6,-3.7,0.0,0,0
451,2017-03-27,2.6,5.0,0.1,12.0,0,0
452,2017-03-28,2.2,7.3,-2.2,0.5,0,0
453,2017-03-29,5.5,11.1,-0.5,0.0,0,0
454,2017-03-30,5.6,12.9,-0.5,5.0,0,0
455,2017-03-31,3.0,5.2,1.6,0.5,0,0
456,2017-04-01,1.8,5.7,-1.2,0.0,0,0
457,2017-04-02,3.2,9.6,-2.9,0.0,0,0
458,2017-04-03,5.6,12.8,0.9,0.0,0,0
459,2017-04-04,7.0,14.8,-1.6,0.0,0,0
460,2017-04-05,11.8,18.4,1.7,0.0,0,0
461,2017-04-06,15.2,23.1,9.4,0.0,0,0
462,2017-04-07,13.6,19.7,4.8,0.0,0,0
463,2017-04-08,9.7,16.4,5.1,0.0,0,0
464,2017-04-09,8.3,12.1,4.5,0.0,0,0
465,2017-04-10,6.8,13.6,-0.5,0.0,0,0
