Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
123,2016-05-03,15.3,22.7,10.5,0.0,0,0
124,2016-05-04,16.2,20.5,12.8,16.0,0,0
125,2016-05-05,14.2,17.7,12.2,3.5,0,0
126,2016-05-06,16.2,22.8,8.1,0.0,0,0
127,2016-05-07,14.7,17.6,12.5,3.0,0,0
128,2016-05-08,15.5,20.7,8.7,0.0,0,0
129,2016-05-09,14.6,22.4,4.9,0.0,0,0
130,2016-05-10,13.9,16.1,12.3,16.5,0,0
131,2016-05-11,13.6,16.5,12.4,15.5,0,0
132,2016-05-12,13.1,16.1,8.9,0.5,0,0
133,2016-05-13,16.7,26.4,6.8,0.0,0,0
134,2016-05-14,18.0,24.5,12.6,0.0,0,0
135,2016-05-15,14.7,22.1,7.9,0.0,0,0
136,2016-05-16,15.5,22.1,8.1,0.0,0,0
137,2016-05-17,15.2,19.1,12.1,11.0,0,0
138,2016-05-18,17.8,25.5,8.8,0.0,0,0
139,2016-05-19,17.3,25.4,10.4,0.0,0,0
140,2016-05-20,16.4,24.5,10.2,0.0,0,0
141,2016-05-21,17.9,24.7,10.8,0.0,0,0
142,2016-05-22,22.1,31.1,14.4,0.0,0,0
143,2016-05-23,21.5,28.6,12.7,0.0,0,0
144,2016-05-24,20.2,26.4,14.2,0.0,0,0
145,2016-05-25,19.4,22.2,16.6,1.0,0,0
146,2016-05-26,20.2,23.3,18.0,10.0,0,0
147,2016-05-27,18.5,22.3,13.4,29.0,0,0
148,2016-05-28,19.4,28.1,11.9,0.0,0,0
149,2016-05-29,19.0,26.4,11.5,0.0,0,0
150,2016-05-30,20.3,26.9,16.0,0.0,0,0
151,2016-05-31,19.3,24.7,15.6,5.0,0,0
152,2016-06-01,14.2,17.3,12.2,1.0,0,0
153,2016-06-02,14.2,17.5,11.9,0.0,0,0
154,2016-06-03,15.4,21.4,9.5,0.0,0,0
155,2016-06-04,18.9,26.4,9.2,0.0,0,0
156,2016-06-05,20.0,25.0,14.4,0.0,0,0
157,2016-06-06,18.1,24.3,13.4,0.0,0,0
158,2016-06-07,18.3,23.4,13.2,0.0,0,0
159,2016-06-08,20.2,23.7,17.6,0.0,0,0
160,2016-06-09,20.0,23.7,17.6,13.5,0,0
161,2016-06-10,21.4,27.5,16.7,0.0,0,0
162,2016-06-11,21.5,30.6,13.6,0.0,0,0
163,2016-06-12,21.8,28.4,17.3,0.0,0,0
164,2016-06-13,18.6,21.2,16.7,12.0,0,0
165,2016-06-14,19.1,22.5,16.5,0.0,0,0
166,2016-06-15,17.9,20.0,16.0,0.5,0,0
167,2016-06-16,18.2,20.2,15.6,39.0,0,0
168,2016-06-17,20.8,25.0,18.5,6.5,0,0
169,2016-06-18,21.0,25.0,17.2,0.0,0,0
170,2016-06-19,20.1,24.2,15.1,0.0,0,0
171,2016-06-20,20.5,23.4,18.3,16.0,0,0
172,2016-06-21,21.1,26.8,16.0,1.5,0,0
173,2016-06-22,20.7,25.9,16.9,0.0,0,0
174,2016-06-23,16.8,18.2,16.1,25.0,0,0
175,2016-06-24,18.9,23.4,15.9,3.5,0,0
176,2016-06-25,22.1,25.1,19.0,9.5,0,0
177,2016-06-26,17.8,20.5,15.1,0.5,0,0
178,2016-06-27,19.8,24.8,13.2,0.0,0,0
179,2016-06-28,19.4,21.2,17.7,0.5,0,0
180,2016-06-29,22.1,28.5,17.1,0.0,0,0
181,2016-06-30,19.9,21.0,19.0,0.0,0,0
182,2016-07-01,23.6,29.6,19.2,0.0,0,0
183,2016-07-02,22.5,26.2,20.0,4.0,0,0
184,2016-07-03,22.8,27.1,20.8,0.5,0,0
185,2016-07-04,22.8,27.1,18.7,0.0,0,0
186,2016-07-05,19.3,22.8,16.8,0.0,0,0
187,2016-07-06,18.1,20.0,15.8,50.0,0,0
188,2016-07-07,18.2,23.4,15.1,1.5,0,0
189,2016-07-08,21.3,26.6,16.3,0.0,0,0
190,2016-07-09,21.5,23.6,20.1,6.5,0,0
191,2016-07-10,22.5,25.5,19.2,0.0,0,0
192,2016-07-11,23.4,28.7,18.9,0.0,0,0
193,2016-07-12,22.5,29.8,16.3,0.0,0,0
194,2016-07-13,23.4,28.9,19.4,0.0,0,0
195,2016-07-14,21.7,22.7,19.3,24.0,0,0
196,2016-07-15,22.4,28.0,18.9,7.0,0,0
197,2016-07-16,21.8,25.5,18.5,0.0,0,0
198,2016-07-17,21.6,23.6,19.6,10.0,0,0
199,2016-07-18,23.9,27.9,21.1,0.0,0,0
200,2016-07-19,22.9,26.7,20.1,0.0,0,0
201,2016-07-20,22.7,28.6,19.2,0.0,0,0
202,2016-07-21,21.2,24.8,18.6,0.0,0,0
203,2016-07-22,21.2,27.5,16.4,0.0,0,0
204,2016-07-23,21.0,26.7,17.0,0.0,0,0
205,2016-07-24,21.9,26.3,17.9,0.0,0,0
206,2016-07-25,23.6,29.2,19.5,0.0,0,0
207,2016-07-26,23.8,28.8,21.2,0.0,0,0
208,2016-07-27,23.1,24.8,21.5,1.0,0,0
209,2016-07-28,24.5,27.5,22.1,7.0,0,0
210,2016-07-29,26.3,32.0,23.1,0.0,0,0
211,2016-07-30,26.0,30.7,22.0,0.0,0,0
212,2016-07-31,27.0,32.2,23.1,0.0,0,0
213,2016-08-01,27.0,32.6,23.8,2.0,0,0
214,2016-08-02,24.9,31.7,23.2,18.5,0,0
215,2016-08-03,25.6,29.5,22.9,0.5,0,0
216,2016-08-04,27.0,32.5,22.6,0.0,0,0
217,2016-08-05,27.0,32.8,21.1,0.0,0,0
218,2016-08-06,27.5,34.4,21.5,0.0,0,0
219,2016-08-07,27.7,34.1,22.2,0.0,0,0
220,2016-08-08,27.0,33.2,22.6,0.0,0,0
221,2016-08-09,25.7,30.4,23.2,19.0,0,0
222,2016-08-10,24.4,29.9,20.0,0.0,0,0
223,2016-08-11,23.9,31.5,16.9,0.0,0,0
224,2016-08-12,24.5,30.5,20.3,0.0,0,0
225,2016-08-13,23.4,30.3,18.6,0.0,0,0
226,2016-08-14,23.0,29.2,17.7,0.0,0,0
227,2016-08-15,22.7,27.0,18.2,18.5,0,0
228,2016-08-16,26.1,31.5,21.8,3.0,0,0
229,2016-08-17,23.7,26.8,22.5,67.0,0,0
230,2016-08-18,24.5,28.2,21.4,6.0,0,0
231,2016-08-19,26.8,31.9,23.4,3.0,0,0
232,2016-08-20,26.3,31.1,23.8,1.0,0,0
233,2016-08-21,28.4,33.9,24.0,0.0,0,0
234,2016-08-22,26.7,31.7,23.3,33.0,0,0
235,2016-08-23,25.4,31.7,21.0,28.0,0,0
236,2016-08-24,25.4,30.5,20.4,0.0,0,0
237,2016-08-25,25.3,29.5,23.0,1.0,0,0
238,2016-08-26,24.1,27.4,20.9,12.5,0,0
239,2016-08-27,20.9,25.3,17.6,4.5,0,0
240,2016-08-28,22.4,26.9,18.4,0.0,0,0
241,2016-08-29,25.0,31.1,20.0,0.0,0,0
242,2016-08-30,24.5,29.3,21.6,10.0,0,0
243,2016-08-31,24.2,29.1,20.5,0.0,0,0
244,2016-09-01,25.9,31.7,21.7,1.0,0,0
245,2016-09-02,24.9,30.4,20.2,0.0,0,0
246,2016-09-03,24.8,29.7,21.2,0.0,0,0
247,2016-09-04,25.3,28.7,21.9,0.0,0,0
248,2016-09-05,25.9,28.9,23.8,0.0,0,0
249,2016-09-06,25.9,31.5,21.8,0.0,0,0
250,2016-09-07,23.0,27.2,20.2,0.0,0,0
251,2016-09-08,20.9,26.4,18.6,49.5,0,0
252,2016-09-09,22.2,28.0,18.5,9.0,0,0
253,2016-09-10,22.1,26.7,17.9,0.0,0,0
254,2016-09-11,20.9,25.1,17.4,0.0,0,0
255,2016-09-12,19.8,21.7,18.4,3.0,0,0
256,2016-09-13,18.9,20.9,18.2,16.0,0,0
257,2016-09-14,21.9,26.5,18.1,0.5,0,0
258,2016-09-15,22.5,28.8,19.0,0.0,0,0
259,2016-09-16,21.5,26.2,18.2,0.0,0,0
260,2016-09-17,21.6,25.0,17.8,0.0,0,0
261,2016-09-18,19.3,20.8,18.1,1.0,0,0
262,2016-09-19,19.4,22.4,17.6,0.0,0,0
263,2016-09-20,17.2,19.7,15.4,0.5,0,0
264,2016-09-21,17.7,24.4,11.2,0.0,0,0
265,2016-09-22,17.2,20.8,14.2,9.0,0,0
266,2016-09-23,19.3,24.4,16.2,4.5,0,0
267,2016-09-24,20.2,25.3,16.4,0.0,0,0
268,2016-09-25,22.5,27.5,19.4,0.0,0,0
269,2016-09-26,22.0,26.9,19.1,0.0,0,0
270,2016-09-27,20.9,22.7,19.6,26.5,0,0
271,2016-09-28,22.8,27.4,20.2,0.0,0,0
272,2016-09-29,18.5,21.3,13.7,7.5,0,0
273,2016-09-30,16.1,21.0,10.6,0.0,0,0
274,2016-10-01,18.3,24.4,14.0,0.0,0,0
275,2016-10-02,18.9,26.3,13.6,0.0,0,0
276,2016-10-03,18.3,23.0,14.5,11.5,0,0
277,2016-10-04,19.9,24.4,13.6,3.0,0,0
278,2016-10-05,15.5,19.3,10.5,17.5,0,0
279,2016-10-06,18.1,21.4,15.5,3.5,0,0
280,2016-10-07,14.6,18.9,9.8,0.0,0,0
281,2016-10-08,12.3,17.4,9.4,36.0,0,0
282,2016-10-09,15.3,18.3,10.0,2.0,0,0
283,2016-10-10,12.5,17.8,10.0,0.0,0,0
284,2016-10-11,11.9,16.7,7.1,0.0,0,0
285,2016-10-12,11.1,15.7,7.0,0.0,0,0
286,2016-10-13,9.8,16.3,5.6,0.0,0,0
287,2016-10-14,12.1,19.1,6.2,0.5,0,0
288,2016-10-15,13.7,21.2,8.8,0.0,0,0
289,2016-10-16,13.4,21.7,7.4,0.0,0,0
290,2016-10-17,16.1,19.3,13.2,0.0,0,0
291,2016-10-18,18.4,24.2,13.0,0.5,0,0
292,2016-10-19,14.2,21.6,8.6,0.0,0,0
293,2016-10-20,12.7,22.3,8.7,0.5,0,0
294,2016-10-21,10.1,14.3,4.9,0.0,0,0
295,2016-10-22,9.6,15.3,3.0,0.0,0,0
296,2016-10-23,10.5,16.0,6.1,0.0,0,0
297,2016-10-24,9.2,14.6,2.0,0.0,0,0
298,2016-10-25,11.3,16.4,5.1,13.0,0,0
299,2016-10-26,17.6,21.7,13.0,0.0,0,0
300,2016-10-27,11.4,14.8,9.3,0.0,0,0
301,2016-10-28,10.1,12.2,8.2,7.5,0,0
302,2016-10-29,8.2,12.3,4.0,0.5,0,0
303,2016-10-30,7.2,12.3,3.3,0.0,0,0
304,2016-10-31,5.2,9.7,0.4,1.5,0,0
305,2016-11-01,5.8,8.3,3.6,7.5,0,0
306,2016-11-02,4.8,9.9,0.0,0.0,0,0
307,2016-11-03,7.7,12.7,3.4,4.0,0,0
308,2016-11-04,7.3,10.2,4.2,1.0,0,0
309,2016-11-05,12.1,19.0,6.1,1.5,0,0
310,2016-11-06,7.1,13.9,1.9,0.0,0,0
311,2016-11-07,4.6,10.2,-1.0,0.0,0,0
312,2016-11-08,6.7,10.0,1.3,7.5,0,0
313,2016-11-09,2.8,8.1,0.1,14.5,3,3
314,2016-11-10,2.5,4.7,-0.2,0.5,1,0
315,2016-11-11,1.8,4.0,-1.2,7.5,0,0
316,2016-11-12,8.2,14.9,3.6,1.5,0,0
317,2016-11-13,8.0,15.9,1.3,0.5,0,0
318,2016-11-14,8.0,13.4,1.9,0.0,0,0
319,2016-11-15,10.2,15.9,6.8,1.5,0,0
320,2016-11-16,5.8,8.7,3.6,0.0,0,0
321,2016-11-17,5.2,7.5,3.5,0.0,0,0
322,2016-11-18,6.1,12.4,1.4,0.0,0,0
323,2016-11-19,3.9,6.3,1.0,4.5,0,0
324,2016-11-20,9.8,15.3,6.2,0.0,0,0
325,2016-11-21,7.2,10.7,3.1,0.0,0,0
326,2016-11-22,8.7,15.9,3.4,0.5,0,0
327,2016-11-23,2.5,4.6,-0.5,0.0,0,0
328,2016-11-24,-0.3,2.8,-3.3,0.0,0,0
329,2016-11-25,0.4,4.0,-4.2,0.0,0,0
330,2016-11-26,2.6,7.4,-3.0,0.0,0,0
331,2016-11-27,6.1,7.8,3.9,1.0,0,0
332,2016-11-28,5.5,8.3,3.6,0.5,0,0
333,2016-11-29,2.6,4.9,0.0,1.5,0,0
334,2016-11-30,3.1,6.6,-0.6,0.0,0,0
335,2016-12-01,7.3,10.6,3.5,3.0,0,0
336,2016-12-02,4.8,8.5,1.4,3.0,0,0
337,2016-12-03,6.6,10.7,0.4,0.0,0,0
338,2016-12-04,5.3,13.7,-1.2,0.0,0,0
339,2016-12-05,8.2,12.2,3.0,0.5,0,0
340,2016-12-06,4.1,9.4,-1.1,15.5,0,0
341,2016-12-07,1.1,3.3,-0.5,0.5,0,0
342,2016-12-08,1.2,5.9,-1.5,0.5,0,0
343,2016-12-09,3.3,8.7,-1.9,0.0,0,0
344,2016-12-10,1.1,5.0,-1.6,0.5,0,0
345,2016-12-11,-1.2,1.2,-3.0,2.5,3,3
346,2016-12-12,0.5,4.1,-2.6,0.0,0,0
347,2016-12-13,0.9,4.7,-3.2,1.0,0,0
348,2016-12-14,2.1,4.8,0.0,5.0,0,0
349,2016-12-15,0.1,2.0,-1.2,10.0,11,21
350,2016-12-16,-2.0,-0.3,-3.6,11.0,26,18
351,2016-12-17,0.0,3.6,-1.8,11.0,36,12
352,2016-12-18,6.1,9.2,1.7,1.5,28,0
353,2016-12-19,6.7,10.4,1.5,0.0,5,0
354,2016-12-20,3.6,8.1,-1.1,0.5,0,0
355,2016-12-21,1.4,9.2,-2.2,0.0,0,0
356,2016-12-22,3.0,5.7,-0.9,2.5,0,0
357,2016-12-23,6.9,12.8,2.5,2.5,0,0
358,2016-12-24,2.2,3.8,0.3,0.0,0,0
359,2016-12-25,1.4,5.6,-1.9,0.0,0,0
360,2016-12-26,1.2,4.5,-3.5,0.0,0,0
361,2016-12-27,2.6,4.3,0.9,4.0,0,0
362,2016-12-28,0.5,2.9,-1.5,0.0,0,0
363,2016-12-29,1.3,6.6,-0.7,0.0,0,0
364,2016-12-30,0.2,2.0,-2.0,0.0,0,0
365,2016-12-31,2.0,6.4,-1.7,2.0,1,1
366,2017-01-01,1.1,4.3,-3.3,0.0,0,0
367,2017-01-02,4.5,6.3,2.6,5.0,0,0
368,2017-01-03,2.8,5.9,0.6,0.0,0,0
369,2017-01-04,1.4,3.8,0.3,3.5,0,0
370,2017-01-05,0.2,3.9,-2.6,0.0,0,0
371,2017-01-06,-0.7,3.3,-4.9,0.0,0,0
372,2017-01-07,2.4,6.1,-0.5,0.0,0,0
373,2017-01-08,2.4,5.7,-2.0,0.0,0,0
374,2017-01-09,2.4,4.9,0.3,4.5,0,0
375,2017-01-10,2.3,7.2,-2.0,2.5,0,0
376,2017-01-11,-3.4,-1.1,-4.6,6.0,9,9
377,2017-01-12,-3.3,-1.9,-4.4,11.0,22,14
378,2017-01-13,-3.0,-1.8,-4.6,7.0,24,6
379,2017-01-14,-5.9,-3.4,-8.5,0.0,19,2
380,2017-01-15,-6.1,-1.2,-11.8,0.0,15,1
381,2017-01-16,-3.4,1.2,-9.0,1.5,16,4
382,2017-01-17,-0.3,3.3,-3.9,0.0,13,0
383,2017-01-18,-0.7,3.5,-4.3,0.0,10,2
384,2017-01-19,1.3,4.2,-1.1,3.0,14,6
385,2017-01-20,-0.6,2.5,-4.4,0.0,9,0
386,2017-01-21,0.7,3.0,-2.1,0.0,9,3
387,2017-01-22,-0.9,2.2,-5.1,2.0,8,1
388,2017-01-23,-1.4,2.1,-3.3,1.5,12,6
389,2017-01-24,-3.0,-0.7,-4.8,2.5,17,9
390,2017-01-25,-2.1,1.7,-8.1,0.0,13,2
391,2017-01-26,1.4,5.3,-2.1,0.0,13,2
392,2017-01-27,0.5,5.8,-3.5,2.5,7,1
393,2017-01-28,1.2,3.4,-1.7,0.0,8,3
394,2017-01-29,1.5,5.5,-2.9,0.0,6,0
395,2017-01-30,0.5,1.8,-1.3,10.0,9,7
396,2017-01-31,-0.4,1.6,-2.9,0.0,8,2
397,2017-02-01,0.6,4.6,-4.2,4.5,16,12
398,2017-02-02,-3.8,-1.5,-6.1,2.5,19,8
399,2017-02-03,0.2,3.0,-3.4,0.0,15,0
400,2017-02-04,3.5,5.6,0.2,0.0,11,0
401,2017-02-05,1.3,5.2,-3.1,3.0,8,0
402,2017-02-06,1.7,5.4,0.2,15.5,10,5
403,2017-02-07,-0.5,1.9,-3.0,5.0,17,17
404,2017-02-08,-0.7,2.3,-3.3,0.0,15,0
405,2017-02-09,-0.5,2.9,-3.3,0.0,10,2
406,2017-02-10,0.5,3.1,-0.6,8.5,18,11
407,2017-02-11,-0.8,2.2,-5.4,0.5,14,3
408,2017-02-12,0.5,5.0,-5.5,0.0,14,0
409,2017-02-13,1.9,4.6,-0.3,0.0,10,1
410,2017-02-14,2.0,5.8,-0.8,0.0,8,0
411,2017-02-15,1.6,4.7,-2.6,0.0,6,2
412,2017-02-16,3.4,9.0,-0.2,0.0,5,0
413,2017-02-17,4.5,9.0,-0.2,3.0,3,0
414,2017-02-18,-1.0,1.1,-2.8,0.5,2,2
415,2017-02-19,-1.9,-0.2,-4.3,1.0,4,4
416,2017-02-20,-0.1,4.3,-2.4,5.5,6,8
417,2017-02-21,-0.2,2.6,-2.0,0.0,4,1
418,2017-02-22,0.9,3.2,-1.9,0.0,0,0
419,2017-02-23,1.5,5.0,-0.6,10.5,0,0
420,2017-02-24,0.1,2.3,-1.3,3.5,7,7
421,2017-02-25,0.9,5.9,-1.8,2.5,10,11
422,2017-02-26,1.9,5.7,-0.3,1.0,0,0
423,2017-02-27,0.2,3.9,-3.5,0.0,0,0
424,2017-02-28,-0.6,6.4,-7.1,0.0,0,0
425,2017-03-01,1.3,7.4,-5.4,0.0,0,0
426,2017-03-02,4.0,8.2,1.0,0.0,0,0
427,2017-03-03,3.2,7.2,0.9,0.0,0,0
428,2017-03-04,2.7,6.5,-0.2,2.0,0,0
429,2017-03-05,2.7,7.3,-1.4,0.0,0,0
430,2017-03-06,4.7,13.1,-1.8,1.5,0,0
431,2017-03-07,0.0,2.6,-2.0,5.0,0,0
432,2017-03-08,-0.7,1.6,-2.1,16.0,17,25
433,2017-03-09,1.0,4.1,-0.9,4.5,21,5
434,2017-03-10,0.8,4.5,-2.2,6.0,13,13
435,2017-03-11,0.8,6.0,-4.2,0.0,3,0
436,2017-03-12,2.3,6.9,-1.4,0.0,0,0
437,2017-03-13,3.1,7.1,-1.8,0.0,0,0
438,2017-03-14,2.9,4.3,0.6,7.0,0,0
439,2017-03-15,2.2,5.4,-0.3,0.0,0,0
440,2017-03-16,3.0,8.9,-2.1,0.0,0,0
441,2017-03-17,4.3,9.0,-0.1,0.0,0,0
442,2017-03-18,4.5,9.4,-0.1,2.0,0,0
443,2017-03-19,4.7,10.1,-1.7,0.0,0,0
444,2017-03-20,7.0,12.0,2.7,0.0,0,0
445,2017-03-21,2.5,5.9,-0.1,14.5,0,0
446,2017-03-22,4.9,9.3,1.3,0.0,0,0
447,2017-03-23,3.4,7.7,0.5,2.0,0,0
448,2017-03-24,2.1,6.5,-0.9,1.0,0,0
449,2017-03-25,3.3,8.4,-1.7,0.0,0,0
450,2017-03-26,3.8,9.7,-2.6,0.0,0,0
451,2017-03-27,4.1,6.9,2.1,2.5,0,0
452,2017-03-28,3.8,9.5,-0.9,0.0,0,0
453,2017-03-29,4.1,9.7,-1.2,1.5,0,0
454,2017-03-30,6.3,14.7,-0.7,2.0,0,0
455,2017-03-31,5.6,8.3,2.8,0.5,0,0
456,2017-04-01,4.3,8.4,1.6,0.0,0,0
457,2017-04-02,5.1,10.4,1.8,0.0,0,0
458,2017-04-03,6.5,12.9,0.2,0.0,0,0
459,2017-04-04,7.9,14.6,0.0,0.0,0,0
460,2017-04-05,10.0,19.9,0.6,0.0,0,0
461,2017-04-06,13.4,22.2,6.7,0.5,0,0
462,2017-04-07,11.5,15.6,6.7,5.5,0,0
463,2017-04-08,10.2,13.2,5.8,0.0,0,0
464,2017-04-09,9.5,12.2,6.1,0.0,0,0
465,2017-04-10,8.3,14.2,1.2,0.0,0,0
466,2017-04-11,7.4,13.7,1.9,25.0,0,0
467,2017-04-12,7.1,9.9,3.5,4.5,0,0
468,2017-04-13,5.9,9.8,1.1,0.5,0,0
469,2017-04-14,10.4,19.0,-0.1,0.0,0,0
