Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
34,2016-02-04,6.8,10.2,3.3,0.0,2.6
35,2016-02-05,5.8,10.4,0.9,0.0,1.6
36,2016-02-06,4.8,8.9,1.4,0.0,1.8
37,2016-02-07,2.7,7.2,-1.1,0.0,1.3
38,2016-02-08,4.5,10.0,-2.1,0.0,2.2
39,2016-02-09,8.1,10.9,1.7,0.5,4.8
40,2016-02-10,4.7,11.6,-1.0,0.0,1.1
41,2016-02-11,4.9,9.7,0.4,0.0,1.6
42,2016-02-12,7.3,10.7,1.6,0.0,1.4
43,2016-02-13,11.5,13.4,9.5,32.5,1.6
44,2016-02-14,12.6,17.5,8.2,3.5,4.7
45,2016-02-15,5.4,8.2,2.2,0.0,5.0
46,2016-02-16,4.3,6.7,2.3,0.0,4.2
47,2016-02-17,5.2,7.4,0.2,0.0,3.5
48,2016-02-18,4.5,10.4,-1.0,0.0,1.5
49,2016-02-19,10.0,14.3,3.4,0.0,2.2
50,2016-02-20,7.9,9.2,7.1,21.5,1.8
51,2016-02-21,6.2,9.3,1.8,0.0,2.8
52,2016-02-22,4.8,7.9,-0.2,0.0,1.6
53,2016-02-23,6.1,9.9,3.0,0.5,0.9
54,2016-02-24,5.0,8.0,2.1,1.0,2.4
55,2016-02-25,4.1,7.7,0.1,0.0,2.4
56,2016-02-26,4.5,9.8,-1.8,0.0,2.2
57,2016-02-27,7.0,16.0,0.7,1.0,1.7
58,2016-02-28,7.9,12.7,4.6,0.0,1.3
59,2016-02-29,7.3,15.3,1.4,1.0,5.6
60,2016-03-01,3.1,6.2,-1.2,0.0,1.9
61,2016-03-02,5.9,11.3,0.3,0.0,2.5
62,2016-03-03,8.0,14.5,1.4,0.0,2.2
63,2016-03-04,9.1,12.6,3.9,0.0,1.6
64,2016-03-05,10.7,15.9,5.3,0.0,1.7
65,2016-03-06,13.2,17.5,8.5,0.0,1.0
66,2016-03-07,14.5,19.6,10.5,0.0,1.9
67,2016-03-08,13.3,16.3,9.7,0.0,2.3
68,2016-03-09,9.1,12.9,7.9,52.5,3.5
69,2016-03-10,7.9,9.9,6.7,0.0,2.8
70,2016-03-11,7.2,10.5,4.7,1.0,2.4
71,2016-03-12,6.0,10.3,2.4,0.0,1.6
72,2016-03-13,6.4,9.1,2.9,6.5,1.7
73,2016-03-14,6.3,8.7,3.5,12.0,2.0
74,2016-03-15,6.6,12.8,1.1,0.0,1.8
75,2016-03-16,8.4,13.1,4.0,0.0,1.3
76,2016-03-17,10.4,17.1,4.2,0.0,1.2
77,2016-03-18,10.5,12.4,7.9,7.0,1.1
78,2016-03-19,12.8,16.3,9.6,1.5,1.6
79,2016-03-20,10.7,16.0,6.0,0.0,2.1
80,2016-03-21,8.1,14.7,2.4,0.0,1.7
81,2016-03-22,10.8,19.1,1.9,0.0,2.0
82,2016-03-23,12.9,19.7,7.1,0.0,2.1
83,2016-03-24,9.4,12.1,4.8,0.0,3.6
84,2016-03-25,7.4,12.4,1.4,0.0,1.9
85,2016-03-26,6.6,11.9,1.0,0.0,1.9
86,2016-03-27,8.8,14.2,2.9,0.0,2.1
87,2016-03-28,10.5,15.6,5.2,0.0,2.1
88,2016-03-29,11.7,17.8,4.1,0.0,2.0
89,2016-03-30,13.8,20.3,8.2,0.0,2.1
90,2016-03-31,13.4,17.6,8.5,3.0,1.2
91,2016-04-01,13.1,13.9,11.4,11.5,2.7
92,2016-04-02,14.5,20.0,11.1,0.0,1.2
93,2016-04-03,14.7,17.5,11.2,9.0,1.6
94,2016-04-04,15.4,19.7,12.8,22.0,1.3
95,2016-04-05,12.7,16.9,8.8,1.0,1.5
96,2016-04-06,13.7,18.8,6.9,0.5,1.5
97,2016-04-07,15.8,26.0,11.1,37.5,2.5
98,2016-04-08,14.1,17.5,11.4,0.0,1.7
99,2016-04-09,14.9,20.9,9.7,0.0,1.6
100,2016-04-10,14.9,20.8,11.2,0.0,1.4
101,2016-04-11,12.7,15.0,8.9,0.0,3.5
102,2016-04-12,9.9,13.2,5.2,0.0,3.0
103,2016-04-13,13.3,18.5,7.4,8.5,1.5
104,2016-04-14,17.1,23.8,12.7,0.0,1.9
105,2016-04-15,14.3,19.6,9.3,0.0,2.1
106,2016-04-16,14.5,20.0,8.0,0.0,1.9
107,2016-04-17,18.8,23.8,13.9,8.5,4.3
108,2016-04-18,14.8,18.0,9.9,0.0,2.1
109,2016-04-19,15.6,21.1,7.9,0.0,2.5
110,2016-04-20,13.8,19.0,8.6,0.0,2.3
111,2016-04-21,14.3,18.2,13.0,42.0,1.8
112,2016-04-22,18.0,22.1,13.4,0.0,2.8
113,2016-04-23,15.8,20.9,12.2,1.5,1.7
114,2016-04-24,15.2,19.6,11.2,0.0,1.3
115,2016-04-25,14.2,18.7,9.4,0.0,1.5
116,2016-04-26,17.0,23.9,10.2,0.0,1.4
117,2016-04-27,16.5,17.4,15.8,4.0,2.3
118,2016-04-28,16.0,22.1,11.1,9.5,2.0
119,2016-04-29,13.2,19.0,7.6,0.0,1.8
120,2016-04-30,15.7,23.9,7.4,0.0,2.4
121,2016-05-01,18.9,27.6,11.7,0.0,2.8
122,2016-05-02,18.3,24.1,12.6,0.0,2.1
123,2016-05-03,16.7,20.6,13.7,13.0,2.4
124,2016-05-04,20.6,24.7,15.1,0.0,5.6
125,2016-05-05,20.1,25.8,14.9,0.0,3.9
126,2016-05-06,15.6,17.5,14.5,2.0,1.2
127,2016-05-07,18.3,24.5,14.6,0.0,2.1
128,2016-05-08,17.8,22.1,12.5,0.0,2.2
129,2016-05-09,15.2,17.3,13.2,16.0,2.2
130,2016-05-10,16.6,18.0,15.7,11.0,1.7
131,2016-05-11,17.5,20.9,11.6,0.0,2.5
132,2016-05-12,16.0,22.7,9.4,0.0,1.5
133,2016-05-13,18.3,25.2,11.6,0.0,1.4
134,2016-05-14,19.1,24.6,13.7,0.0,1.9
135,2016-05-15,20.2,24.8,16.2,0.0,1.5
136,2016-05-16,18.2,23.1,13.1,16.0,1.6
137,2016-05-17,16.7,24.2,9.9,0.0,1.4
138,2016-05-18,17.6,25.3,10.5,0.0,2.0
139,2016-05-19,19.0,24.7,12.1,0.0,1.7
140,2016-05-20,20.3,26.7,14.2,0.0,1.6
141,2016-05-21,20.2,27.4,14.6,0.0,1.5
142,2016-05-22,20.2,27.1,13.4,0.0,1.7
143,2016-05-23,21.1,27.8,14.7,0.0,1.6
144,2016-05-24,20.7,26.1,14.1,0.0,1.4
145,2016-05-25,19.9,22.9,18.0,2.0,1.1
146,2016-05-26,21.9,24.8,19.5,0.0,1.6
147,2016-05-27,22.6,27.5,18.7,0.0,2.0
148,2016-05-28,19.8,22.1,17.9,1.5,1.3
149,2016-05-29,19.1,19.8,18.3,7.0,1.6
150,2016-05-30,21.9,27.7,18.3,2.0,1.7
151,2016-05-31,22.8,30.5,16.5,0.0,2.4
152,2016-06-01,20.9,25.6,17.5,0.0,2.7
153,2016-06-02,19.3,24.6,13.7,0.0,2.3
154,2016-06-03,19.3,25.8,12.9,0.0,1.6
155,2016-06-04,18.1,20.4,15.8,11.5,2.0
156,2016-06-05,18.0,19.4,16.5,8.5,4.2
157,2016-06-06,20.6,24.0,17.5,0.0,1.5
158,2016-06-07,20.0,22.5,18.7,15.0,1.9
159,2016-06-08,21.4,24.3,19.4,0.0,2.0
160,2016-06-09,21.9,26.0,19.3,2.5,1.3
161,2016-06-10,23.0,28.2,18.2,0.0,2.0
162,2016-06-11,23.4,27.9,19.5,0.0,1.7
163,2016-06-12,21.7,23.3,20.6,36.0,2.7
164,2016-06-13,22.1,25.8,20.0,6.5,1.3
165,2016-06-14,23.5,28.6,18.7,0.0,1.6
166,2016-06-15,23.9,28.6,19.6,0.0,1.4
167,2016-06-16,22.8,24.2,21.5,3.0,1.5
168,2016-06-17,23.9,27.2,19.1,0.0,3.1
169,2016-06-18,23.4,29.3,17.3,0.0,1.7
170,2016-06-19,21.9,23.7,20.2,48.0,1.6
171,2016-06-20,23.0,27.9,21.4,24.0,1.5
172,2016-06-21,22.6,26.8,20.6,37.0,1.9
173,2016-06-22,21.7,23.0,21.0,60.5,1.0
174,2016-06-23,25.1,29.9,21.4,45.5,2.4
175,2016-06-24,22.8,29.9,20.6,31.5,2.3
176,2016-06-25,23.1,26.3,20.2,2.5,4.1
177,2016-06-26,23.6,27.9,18.7,0.0,3.5
178,2016-06-27,20.5,25.2,17.0,33.0,1.2
179,2016-06-28,20.2,22.3,18.6,22.0,0.7
180,2016-06-29,21.1,22.4,19.8,42.0,1.5
181,2016-06-30,22.7,25.5,21.2,1.0,1.1
182,2016-07-01,24.8,29.5,21.0,0.0,1.5
183,2016-07-02,26.1,31.7,21.9,0.0,1.8
184,2016-07-03,29.1,34.8,24.1,2.5,3.2
185,2016-07-04,27.5,33.2,23.6,0.0,2.9
186,2016-07-05,27.6,32.8,24.0,0.0,2.3
187,2016-07-06,27.3,31.6,23.6,0.0,2.7
188,2016-07-07,27.0,30.5,22.9,0.0,2.3
189,2016-07-08,23.2,25.5,21.7,48.5,1.7
190,2016-07-09,24.0,28.2,21.6,17.0,1.5
191,2016-07-10,26.2,30.4,24.0,0.0,1.7
192,2016-07-11,24.9,27.9,23.3,5.5,2.2
193,2016-07-12,27.0,31.9,24.0,0.0,1.3
194,2016-07-13,26.2,30.1,23.7,22.5,2.2
195,2016-07-14,28.4,32.0,23.5,0.0,3.0
196,2016-07-15,24.7,27.7,21.8,0.0,1.9
197,2016-07-16,24.1,28.8,19.3,0.0,1.4
198,2016-07-17,25.7,30.8,22.5,1.5,1.7
199,2016-07-18,25.5,29.9,21.5,0.0,2.2
200,2016-07-19,26.5,31.3,21.9,0.0,1.7
201,2016-07-20,26.3,30.5,23.1,0.0,2.1
202,2016-07-21,26.7,31.9,23.4,0.0,1.6
203,2016-07-22,26.3,30.5,23.3,0.0,1.7
204,2016-07-23,26.6,31.6,22.8,0.0,1.7
205,2016-07-24,27.1,32.4,22.6,0.0,1.6
206,2016-07-25,26.7,30.1,24.5,0.0,1.5
207,2016-07-26,27.0,32.5,23.1,0.0,2.8
208,2016-07-27,27.1,31.6,23.5,0.0,2.3
209,2016-07-28,27.6,32.2,23.6,0.0,1.8
210,2016-07-29,28.0,33.3,23.6,0.0,1.6
211,2016-07-30,28.2,32.8,24.5,0.0,1.6
212,2016-07-31,28.0,33.8,24.9,0.0,1.7
213,2016-08-01,27.9,32.5,24.2,0.0,2.2
214,2016-08-02,28.4,33.5,24.2,0.0,1.3
215,2016-08-03,27.8,32.8,23.8,0.0,1.5
216,2016-08-04,27.9,33.4,23.7,0.0,1.8
217,2016-08-05,28.2,32.7,24.3,0.0,1.7
218,2016-08-06,28.5,33.4,24.9,0.0,1.5
219,2016-08-07,28.2,33.0,24.7,0.0,1.6
220,2016-08-08,28.9,34.3,24.6,0.0,2.1
221,2016-08-09,29.6,35.0,24.6,0.0,1.5
222,2016-08-10,28.5,34.7,24.8,0.0,1.7
223,2016-08-11,27.9,34.7,22.4,0.0,1.5
224,2016-08-12,28.1,34.8,22.0,0.0,1.7
225,2016-08-13,28.7,33.9,24.1,0.0,1.8
226,2016-08-14,29.2,34.5,24.6,0.0,2.3
227,2016-08-15,28.6,33.3,25.4,0.0,2.8
228,2016-08-16,28.2,32.3,24.6,0.0,1.8
229,2016-08-17,29.1,33.7,25.3,0.0,2.7
230,2016-08-18,28.8,32.3,26.8,0.0,2.4
231,2016-08-19,29.2,33.5,25.6,0.0,2.0
232,2016-08-20,28.6,34.2,24.9,0.0,1.9
233,2016-08-21,29.6,33.7,26.5,0.0,2.5
234,2016-08-22,29.5,35.2,25.0,0.0,1.7
235,2016-08-23,29.0,32.7,25.2,0.0,2.5
236,2016-08-24,28.0,31.2,26.0,0.0,2.9
237,2016-08-25,27.9,32.3,24.7,0.0,1.4
238,2016-08-26,28.5,33.5,24.3,0.0,2.4
239,2016-08-27,26.5,28.6,25.1,0.0,3.1
240,2016-08-28,26.0,27.8,24.7,0.0,3.7
241,2016-08-29,24.4,28.6,19.8,14.0,3.1
242,2016-08-30,23.6,26.9,19.7,0.0,3.9
243,2016-08-31,26.2,30.4,22.3,0.0,4.1
244,2016-09-01,24.4,29.0,19.1,0.0,1.2
245,2016-09-02,24.6,28.9,20.2,0.0,1.9
246,2016-09-03,25.9,29.1,20.9,0.0,1.8
247,2016-09-04,26.0,29.9,23.6,8.0,1.4
248,2016-09-05,24.5,27.2,23.0,32.0,1.5
249,2016-09-06,26.5,30.7,22.6,0.0,1.6
250,2016-09-07,26.6,30.4,24.4,2.5,1.5
251,2016-09-08,25.1,29.2,22.6,39.0,2.2
252,2016-09-09,24.4,29.2,20.7,0.0,1.3
253,2016-09-10,24.3,28.5,19.9,0.0,1.6
254,2016-09-11,25.3,29.6,22.0,0.0,1.2
255,2016-09-12,24.9,26.5,23.0,4.5,1.4
256,2016-09-13,23.6,26.5,21.1,54.5,1.3
257,2016-09-14,23.8,25.0,22.5,7.5,1.6
258,2016-09-15,24.6,27.3,22.1,0.5,1.3
259,2016-09-16,25.1,28.9,22.8,1.5,1.4
260,2016-09-17,25.7,29.9,22.9,0.0,1.2
261,2016-09-18,24.9,26.0,23.9,14.0,1.0
262,2016-09-19,23.1,24.6,20.8,16.5,2.2
263,2016-09-20,21.0,23.9,19.2,115.0,3.2
264,2016-09-21,21.7,24.4,19.4,0.0,1.8
265,2016-09-22,21.1,22.0,20.0,38.0,1.0
266,2016-09-23,21.4,24.0,19.7,0.0,1.7
267,2016-09-24,22.4,25.2,19.7,0.0,1.6
268,2016-09-25,22.7,24.4,20.5,10.0,1.1
269,2016-09-26,23.8,26.0,22.4,42.0,2.0
270,2016-09-27,24.6,28.0,21.6,30.5,1.5
271,2016-09-28,25.3,27.1,23.8,22.0,2.0
272,2016-09-29,22.7,25.8,20.6,25.0,2.3
273,2016-09-30,21.6,22.7,20.7,6.0,2.4
274,2016-10-01,22.4,23.7,20.8,0.5,1.4
275,2016-10-02,25.0,28.2,22.7,0.0,1.4
276,2016-10-03,25.0,27.8,23.1,0.0,1.3
277,2016-10-04,24.9,26.8,22.6,0.0,2.2
278,2016-10-05,25.2,31.9,22.5,2.0,3.9
279,2016-10-06,23.6,26.8,20.5,0.0,2.2
280,2016-10-07,21.4,23.2,18.7,0.0,3.6
281,2016-10-08,21.8,24.9,18.6,4.0,0.8
282,2016-10-09,20.8,24.1,18.8,12.0,2.1
283,2016-10-10,19.2,21.2,17.1,0.0,4.5
284,2016-10-11,18.5,20.2,15.4,0.0,2.5
285,2016-10-12,18.7,23.6,14.9,0.0,1.4
286,2016-10-13,17.3,19.4,14.6,0.0,2.2
287,2016-10-14,16.6,20.7,11.9,0.0,1.8
288,2016-10-15,16.9,22.0,11.0,0.0,1.8
289,2016-10-16,19.5,22.9,15.9,4.0,1.7
290,2016-10-17,20.7,23.0,18.8,27.0,1.2
291,2016-10-18,22.5,25.9,20.0,0.0,1.2
292,2016-10-19,21.8,23.3,20.1,0.0,2.1
293,2016-10-20,21.0,24.3,18.5,0.0,1.8
294,2016-10-21,19.1,20.9,16.2,0.0,4.3
295,2016-10-22,16.9,18.4,15.7,15.5,1.9
296,2016-10-23,18.6,20.3,16.6,0.5,3.7
297,2016-10-24,16.7,19.6,13.1,0.0,3.5
298,2016-10-25,16.9,20.7,11.7,0.0,1.4
299,2016-10-26,19.8,23.0,17.4,1.5,1.2
300,2016-10-27,19.5,21.6,17.0,0.0,4.0
301,2016-10-28,17.1,18.2,15.8,5.0,2.1
302,2016-10-29,17.3,19.3,14.4,0.0,2.2
303,2016-10-30,15.0,18.4,10.7,0.0,2.6
304,2016-10-31,14.3,18.3,9.6,10.0,1.1
305,2016-11-01,13.2,17.3,8.6,2.5,1.5
306,2016-11-02,13.2,17.6,8.3,0.0,1.5
307,2016-11-03,12.1,17.0,7.5,0.0,1.6
308,2016-11-04,12.3,18.3,7.5,0.0,1.1
309,2016-11-05,13.7,19.5,8.4,0.0,1.8
310,2016-11-06,14.3,18.9,11.1,0.0,2.6
311,2016-11-07,12.3,15.6,9.2,0.0,2.5
312,2016-11-08,13.8,18.4,8.9,0.5,0.7
313,2016-11-09,11.7,14.3,9.1,0.0,2.5
314,2016-11-10,10.8,12.3,9.3,3.5,3.0
315,2016-11-11,13.1,18.7,8.7,1.5,1.5
316,2016-11-12,12.8,17.8,8.2,0.0,1.3
317,2016-11-13,14.2,18.3,10.2,0.0,1.1
318,2016-11-14,15.8,17.4,13.0,3.5,1.4
319,2016-11-15,17.0,21.2,13.8,0.0,1.6
320,2016-11-16,11.9,14.5,7.0,0.0,2.6
321,2016-11-17,12.3,17.8,6.5,0.0,1.4
322,2016-11-18,13.9,15.6,10.3,4.5,2.3
323,2016-11-19,18.7,22.7,13.9,9.5,2.5
324,2016-11-20,19.2,22.7,13.8,0.0,2.2
325,2016-11-21,16.3,16.9,13.9,1.0,3.1
326,2016-11-22,16.5,20.4,11.9,0.0,1.8
327,2016-11-23,12.5,16.1,10.4,0.5,3.5
328,2016-11-24,11.2,14.1,9.1,0.0,2.6
329,2016-11-25,10.4,13.8,6.5,0.0,1.6
330,2016-11-26,9.5,13.5,3.8,4.5,1.2
331,2016-11-27,11.6,12.6,10.4,41.5,1.6
332,2016-11-28,10.5,13.5,6.0,0.0,1.4
333,2016-11-29,10.0,15.2,4.6,0.0,1.8
334,2016-11-30,10.8,12.2,9.4,0.0,2.4
335,2016-12-01,13.3,16.1,9.7,2.0,2.4
336,2016-12-02,10.1,14.8,5.9,0.0,1.0
337,2016-12-03,9.3,14.8,4.6,0.0,1.0
338,2016-12-04,9.9,14.1,5.5,24.0,1.1
339,2016-12-05,14.3,16.9,9.4,0.0,2.6
340,2016-12-06,11.6,15.4,5.0,0.0,3.2
341,2016-12-07,9.0,13.3,3.1,0.0,2.1
342,2016-12-08,9.0,13.4,4.5,0.0,1.5
343,2016-12-09,10.9,15.8,5.6,11.0,2.3
344,2016-12-10,8.3,11.7,4.7,0.0,1.3
345,2016-12-11,8.2,12.4,3.7,0.0,1.8
346,2016-12-12,8.3,11.0,3.5,0.0,1.8
347,2016-12-13,10.0,11.0,8.1,25.5,1.4
348,2016-12-14,8.9,11.2,6.5,1.5,2.3
349,2016-12-15,6.5,8.5,4.7,9.5,2.1
350,2016-12-16,6.1,8.6,4.4,0.0,2.8
351,2016-12-17,8.4,11.2,5.7,0.0,3.1
352,2016-12-18,7.9,12.4,3.9,0.0,1.7
353,2016-12-19,8.1,14.1,1.8,0.0,0.9
354,2016-12-20,10.1,13.6,7.1,0.0,1.0
355,2016-12-21,10.5,12.4,7.0,0.0,1.7
356,2016-12-22,12.8,17.3,9.1,6.0,2.6
357,2016-12-23,10.3,13.0,8.3,0.5,5.3
358,2016-12-24,8.5,11.5,4.4,0.0,2.0
359,2016-12-25,8.8,11.3,5.5,0.0,2.4
360,2016-12-26,8.7,9.9,6.1,11.0,1.5
361,2016-12-27,10.7,15.1,6.6,24.5,3.9
362,2016-12-28,5.2,7.3,2.5,0.0,2.1
363,2016-12-29,5.1,8.0,0.6,0.5,2.0
364,2016-12-30,5.9,10.0,2.1,0.0,1.4
365,2016-12-31,6.7,11.6,1.2,0.0,2.0
366,2017-01-01,6.3,11.7,2.0,0.0,1.3
367,2017-01-02,8.1,14.3,1.3,0.0,1.9
368,2017-01-03,10.0,14.0,3.7,0.0,2.4
369,2017-01-04,8.5,15.0,2.0,0.0,1.4
370,2017-01-05,7.7,9.6,3.6,0.0,3.0
371,2017-01-06,6.4,8.8,1.6,0.0,3.7
372,2017-01-07,6.0,9.1,0.7,0.0,1.9
373,2017-01-08,7.7,8.4,7.0,27.0,2.3
374,2017-01-09,8.8,13.0,5.5,0.0,2.4
375,2017-01-10,8.0,12.4,3.8,0.0,2.0
376,2017-01-11,5.8,9.0,1.8,0.0,2.6
377,2017-01-12,7.0,9.1,4.2,0.0,3.7
378,2017-01-13,7.0,9.1,4.2,0.0,4.9
379,2017-01-14,3.4,5.9,0.5,0.0,6.4
380,2017-01-15,2.5,5.2,-0.9,0.0,3.2
381,2017-01-16,4.1,6.8,0.0,0.0,2.4
382,2017-01-17,3.7,9.0,-1.3,0.0,1.3
383,2017-01-18,4.5,10.1,-1.0,0.0,0.9
384,2017-01-19,6.5,10.2,1.5,0.0,1.5
385,2017-01-20,5.1,9.1,1.5,1.5,4.1
386,2017-01-21,5.0,8.8,0.3,0.0,2.1
387,2017-01-22,5.3,7.6,2.5,1.0,4.2
388,2017-01-23,3.0,4.8,1.7,0.0,4.2
389,2017-01-24,3.9,5.8,1.5,0.0,3.9
390,2017-01-25,3.2,8.0,-1.5,0.0,1.2
391,2017-01-26,3.5,8.9,-1.4,0.0,1.4
392,2017-01-27,8.2,13.7,-0.4,0.0,2.4
393,2017-01-28,5.4,10.6,1.1,0.0,1.2
394,2017-01-29,6.5,9.5,1.9,10.0,1.5
395,2017-01-30,9.6,14.7,5.6,3.0,3.8
396,2017-01-31,4.1,6.9,-0.2,0.0,2.3
397,2017-02-01,5.6,10.2,-0.4,0.0,2.7
398,2017-02-02,5.6,10.2,-0.4,0.0,2.3
399,2017-02-03,6.4,12.5,1.0,0.0,1.6
400,2017-02-04,6.1,11.8,1.1,0.0,0.9
401,2017-02-05,8.4,12.1,5.8,20.0,2.4
402,2017-02-06,7.2,10.1,3.0,0.0,4.8
403,2017-02-07,4.7,9.1,0.7,0.0,1.4
404,2017-02-08,4.2,7.9,-1.1,0.0,1.2
405,2017-02-09,5.6,8.5,3.4,6.5,3.5
406,2017-02-10,2.7,4.8,1.1,0.0,5.2
407,2017-02-11,3.3,5.9,1.0,0.0,3.8
408,2017-02-12,3.8,7.4,-0.1,0.0,2.8
409,2017-02-13,5.1,9.8,-0.3,0.0,2.4
410,2017-02-14,4.9,9.0,0.0,0.0,2.2
411,2017-02-15,4.6,10.4,-0.7,0.0,1.4
412,2017-02-16,5.9,12.9,-0.4,0.0,0.9
413,2017-02-17,11.2,17.6,4.1,2.0,2.0
414,2017-02-18,9.8,13.0,5.7,0.0,3.8
415,2017-02-19,6.2,10.5,1.3,0.0,2.5
416,2017-02-20,9.3,19.0,2.3,12.0,3.4
417,2017-02-21,5.7,9.0,2.4,0.0,2.7
418,2017-02-22,4.8,7.5,-0.5,2.0,2.2
419,2017-02-23,10.1,13.3,6.0,10.5,3.3
420,2017-02-24,6.3,9.3,2.2,0.0,2.0
421,2017-02-25,6.2,10.4,0.6,0.0,2.3
422,2017-02-26,6.7,11.1,2.1,0.0,1.0
423,2017-02-27,6.7,10.4,2.2,0.0,3.6
424,2017-02-28,5.5,10.0,1.6,0.0,2.0
425,2017-03-01,5.1,9.7,0.4,0.0,1.5
426,2017-03-02,7.7,12.7,3.2,1.0,3.4
427,2017-03-03,7.6,12.8,2.7,0.0,1.6
428,2017-03-04,8.1,14.4,3.5,0.0,1.1
429,2017-03-05,8.4,13.1,3.0,0.0,1.4
430,2017-03-06,9.1,14.2,4.5,0.0,2.1
431,2017-03-07,6.7,9.9,4.4,0.0,3.8
432,2017-03-08,5.6,8.4,3.7,0.0,3.5
433,2017-03-09,7.7,11.0,4.3,0.0,4.2
434,2017-03-10,10.2,14.5,4.6,0.0,3.9
435,2017-03-11,7.2,13.6,0.9,0.0,1.5
436,2017-03-12,7.4,12.8,1.4,0.0,1.7
437,2017-03-13,9.4,12.0,6.4,0.0,1.1
438,2017-03-14,9.5,13.0,6.8,0.0,2.3
439,2017-03-15,7.0,11.2,3.1,0.0,3.0
440,2017-03-16,7.1,12.6,2.0,0.0,1.5
441,2017-03-17,7.8,14.1,1.8,0.0,1.7
442,2017-03-18,8.0,13.4,2.2,0.0,1.2
443,2017-03-19,9.6,17.2,2.4,0.0,1.2
444,2017-03-20,8.9,13.0,4.4,7.0,2.0
445,2017-03-21,9.4,13.5,5.5,9.0,3.0
446,2017-03-22,8.1,12.8,1.6,0.0,1.7
447,2017-03-23,8.7,13.1,5.4,0.0,1.3
448,2017-03-24,8.2,12.0,3.4,0.0,2.5
449,2017-03-25,7.4,8.9,5.4,0.0,2.9
450,2017-03-26,8.8,13.3,4.2,0.5,1.9
451,2017-03-27,8.8,12.0,6.4,2.5,2.9
452,2017-03-28,9.2,14.2,4.4,0.0,2.1
453,2017-03-29,9.9,13.0,6.0,0.0,1.7
454,2017-03-30,12.2,17.9,7.5,1.0,1.5
455,2017-03-31,7.5,12.8,3.3,32.0,4.0
456,2017-04-01,7.9,12.5,4.6,0.0,2.2
457,2017-04-02,8.8,13.4,4.1,0.0,2.1
458,2017-04-03,11.2,18.3,3.2,0.0,2.5
459,2017-04-04,11.7,19.4,4.3,0.0,1.7
460,2017-04-05,12.4,17.4,8.0,0.0,1.2
461,2017-04-06,13.7,17.4,9.5,6.0,1.0
462,2017-04-07,14.9,16.5,13.2,9.0,1.5
463,2017-04-08,16.4,18.7,14.6,2.0,0.9
464,2017-04-09,16.9,21.1,12.5,2.5,2.6
465,2017-04-10,10.6,12.7,8.7,6.0,4.0
466,2017-04-11,12.5,14.5,10.1,6.0,3.2
467,2017-04-12,12.6,18.1,7.8,0.0,1.8
468,2017-04-13,14.8,21.0,5.6,0.0,2.9
469,2017-04-14,17.5,21.6,12.2,0.0,3.0
470,2017-04-15,18.2,25.2,13.6,14.0,3.0
471,2017-04-16,17.5,22.6,12.5,0.0,1.8
472,2017-04-17,16.0,20.3,14.6,36.0,1.5
473,2017-04-18,18.5,21.8,15.1,0.0,3.3
474,2017-04-19,17.0,21.0,10.0,0.0,4.3
475,2017-04-20,12.7,15.7,7.9,0.0,1.2
476,2017-04-21,14.7,19.0,12.4,0.0,1.6
477,2017-04-22,15.7,20.1,10.8,0.0,2.3
