Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_local_pressure,avg_sea_pressure
81,2016-03-22,13.9,18.6,9.4,9.8,4.1,998.5,1016.7
82,2016-03-23,16.1,18.3,14.3,1.1,5.8,996.2,1014.1
83,2016-03-24,12.0,16.5,9.0,0.0,6.7,993.4,1011.6
84,2016-03-25,9.3,12.7,8.2,1.2,5.2,998.0,1016.5
85,2016-03-26,11.1,15.2,7.8,4.1,2.0,999.4,1017.8
86,2016-03-27,12.9,17.2,7.2,6.4,2.9,999.2,1017.4
87,2016-03-28,12.3,17.4,8.6,6.1,2.0,999.8,1018.1
88,2016-03-29,13.6,17.4,9.9,4.1,2.7,1004.8,1023.1
89,2016-03-30,15.6,18.4,11.7,0.7,5.1,1002.9,1021.0
90,2016-03-31,16.6,20.8,13.9,9.8,3.0,1000.7,1018.7
91,2016-04-01,14.0,15.4,12.9,0.0,3.3,999.5,1017.7
92,2016-04-02,15.8,19.5,13.1,3.6,7.2,1003.4,1021.5
93,2016-04-03,17.0,20.7,15.2,5.2,3.1,1004.9,1023.0
94,2016-04-04,17.7,19.4,16.0,0.0,6.5,991.5,1009.3
95,2016-04-05,17.2,19.4,15.0,3.4,3.1,994.4,1012.3
96,2016-04-06,16.8,20.3,13.5,8.1,2.0,1000.9,1018.9
97,2016-04-07,19.0,20.7,16.0,0.0,7.1,996.0,1013.8
98,2016-04-08,16.9,20.7,15.2,0.0,5.5,992.2,1010.1
99,2016-04-09,16.4,19.6,11.4,1.5,1.9,997.1,1015.0
100,2016-04-10,14.7,18.9,11.3,0.0,1.6,993.7,1011.7
101,2016-04-11,14.3,17.8,11.1,4.6,3.8,993.7,1011.7
102,2016-04-12,12.6,14.9,11.4,3.5,6.8,1003.2,1021.6
103,2016-04-13,15.9,20.9,11.3,5.4,3.7,999.1,1017.1
104,2016-04-14,18.3,19.5,15.5,0.0,3.8,986.9,1004.5
105,2016-04-15,16.7,20.3,14.1,5.8,3.2,995.1,1013.0
106,2016-04-16,17.7,22.7,12.9,10.4,3.8,1004.3,1022.3
107,2016-04-17,18.4,19.8,16.3,0.3,7.5,996.2,1014.0
108,2016-04-18,17.8,21.5,13.5,5.7,4.7,994.1,1012.0
109,2016-04-19,15.9,19.6,13.4,7.4,5.1,999.4,1017.5
110,2016-04-20,16.3,19.9,13.4,4.2,5.7,1005.5,1023.6
111,2016-04-21,17.9,21.7,14.7,2.3,5.0,999.0,1016.9
112,2016-04-22,18.3,21.8,15.1,2.6,4.5,989.7,1007.4
113,2016-04-23,18.5,24.0,13.9,11.8,2.4,993.8,1011.6
114,2016-04-24,16.0,16.9,14.9,0.0,1.9,994.5,1012.4
115,2016-04-25,16.3,17.5,14.9,0.0,6.9,999.1,1017.2
116,2016-04-26,17.6,19.3,16.9,0.8,5.5,997.7,1015.5
117,2016-04-27,17.3,19.6,14.1,0.0,3.2,994.4,1012.3
118,2016-04-28,17.9,19.8,13.8,1.3,6.6,981.9,999.5
119,2016-04-29,15.8,18.1,14.7,7.6,6.1,983.7,1001.5
120,2016-04-30,15.9,21.2,12.8,8.4,3.9,995.9,1013.8
121,2016-05-01,17.9,21.3,14.5,5.1,4.1,998.7,1016.5
122,2016-05-02,19.9,25.8,15.8,11.4,2.6,1001.9,1019.7
123,2016-05-03,18.8,22.5,13.5,6.9,4.2,1000.9,1018.8
124,2016-05-04,19.5,22.4,18.1,6.5,7.0,992.7,1010.4
125,2016-05-05,19.7,23.8,15.8,11.8,4.9,996.3,1014.0
126,2016-05-06,18.9,23.1,15.4,1.2,2.9,998.9,1016.7
127,2016-05-07,19.5,20.9,17.9,0.0,5.2,993.4,1011.1
128,2016-05-08,19.8,22.5,18.1,8.5,4.5,997.9,1015.7
129,2016-05-09,19.3,21.1,17.9,0.0,3.6,998.1,1015.9
130,2016-05-10,20.8,21.4,19.9,0.0,4.9,992.2,1009.7
131,2016-05-11,20.5,21.7,17.8,0.0,6.4,989.2,1006.8
132,2016-05-12,17.6,21.9,13.5,13.1,3.1,996.9,1014.8
133,2016-05-13,19.3,24.1,13.2,12.5,2.0,1001.8,1019.6
134,2016-05-14,19.8,24.0,15.1,9.6,4.2,1003.4,1021.3
135,2016-05-15,18.7,21.3,17.1,5.9,6.4,1002.0,1019.9
136,2016-05-16,19.7,24.3,16.2,12.6,3.4,998.0,1015.7
137,2016-05-17,20.5,23.9,18.7,3.4,5.7,994.8,1012.5
138,2016-05-18,18.8,21.6,17.2,7.0,8.4,997.9,1015.7
139,2016-05-19,19.3,22.1,17.4,10.5,9.4,999.5,1017.4
140,2016-05-20,18.3,19.3,17.5,0.0,8.6,999.1,1017.0
141,2016-05-21,18.4,21.7,16.3,6.9,5.6,997.8,1015.7
142,2016-05-22,19.6,22.1,17.4,7.9,5.7,997.2,1014.9
143,2016-05-23,20.1,24.7,15.2,12.8,3.6,997.0,1014.7
144,2016-05-24,20.6,26.7,13.5,12.7,2.6,997.4,1015.1
145,2016-05-25,21.3,25.4,19.0,10.6,4.1,998.1,1015.8
146,2016-05-26,21.7,23.1,19.9,0.0,4.4,995.6,1013.2
147,2016-05-27,20.7,24.2,17.9,0.2,6.6,989.8,1007.3
148,2016-05-28,19.1,21.9,17.6,0.7,3.7,990.9,1008.6
149,2016-05-29,20.5,24.1,16.7,7.2,3.6,990.5,1008.0
150,2016-05-30,20.1,22.8,18.5,0.0,4.7,984.7,1002.2
151,2016-05-31,19.3,21.2,17.8,2.3,4.1,987.3,1004.9
152,2016-06-01,19.9,23.8,16.8,2.1,3.2,984.7,1002.3
153,2016-06-02,18.3,21.4,16.1,7.3,5.5,986.3,1003.9
154,2016-06-03,19.1,22.2,14.8,11.6,3.7,996.0,1013.8
155,2016-06-04,20.0,24.5,17.4,6.3,3.0,997.3,1015.0
156,2016-06-05,16.8,18.4,14.4,0.0,6.1,993.0,1010.9
157,2016-06-06,19.9,23.3,18.2,7.9,5.8,996.1,1013.8
158,2016-06-07,20.1,22.4,18.5,1.5,3.7,996.6,1014.3
159,2016-06-08,20.9,24.4,18.7,1.5,3.3,994.5,1012.1
160,2016-06-09,21.5,22.9,20.2,0.1,2.9,993.4,1010.9
161,2016-06-10,21.3,23.9,19.5,3.1,3.2,995.1,1012.7
162,2016-06-11,21.9,25.2,20.2,5.6,3.4,997.9,1015.5
163,2016-06-12,22.4,26.0,20.4,2.1,3.1,994.1,1011.6
164,2016-06-13,22.0,23.0,18.9,0.0,5.7,982.2,999.5
165,2016-06-14,19.7,22.7,17.7,8.7,6.1,986.0,1003.6
166,2016-06-15,21.3,24.6,18.6,5.6,2.9,992.4,1009.9
167,2016-06-16,22.2,23.4,19.8,0.0,4.7,988.0,1005.4
168,2016-06-17,23.3,26.5,21.2,4.3,4.6,989.0,1006.3
169,2016-06-18,22.5,25.5,19.2,12.4,3.0,996.1,1013.6
170,2016-06-19,23.1,27.8,18.7,10.6,3.4,996.8,1014.3
171,2016-06-20,21.4,22.6,20.0,0.0,4.2,992.5,1010.0
172,2016-06-21,21.7,23.5,19.4,0.9,3.6,991.3,1008.8
173,2016-06-22,22.9,27.4,19.6,2.3,2.2,992.1,1009.6
174,2016-06-23,23.3,23.9,22.6,0.0,5.4,987.9,1005.2
175,2016-06-24,23.7,27.5,20.9,3.6,3.2,989.9,1007.3
176,2016-06-25,23.5,24.4,22.6,0.0,5.2,988.6,1006.0
177,2016-06-26,21.5,23.2,19.6,0.2,4.0,992.0,1009.5
178,2016-06-27,22.9,28.2,20.7,7.5,2.8,996.9,1014.4
179,2016-06-28,23.3,24.4,21.9,0.1,6.0,995.7,1013.2
180,2016-06-29,23.6,24.8,22.4,0.0,3.0,997.1,1014.6
181,2016-06-30,24.3,26.3,23.6,3.9,3.9,996.4,1013.8
182,2016-07-01,24.6,27.9,22.7,7.7,3.2,996.7,1014.1
183,2016-07-02,24.5,26.9,23.4,3.9,3.5,996.9,1014.3
184,2016-07-03,24.1,25.9,23.1,7.6,5.2,995.5,1012.9
185,2016-07-04,25.1,26.6,24.1,0.3,4.6,996.1,1013.5
186,2016-07-05,24.4,28.6,21.9,6.0,5.5,999.9,1017.4
187,2016-07-06,24.6,29.1,21.9,8.5,3.4,1000.5,1017.9
188,2016-07-07,25.9,28.6,24.0,9.9,4.3,997.5,1014.9
189,2016-07-08,26.1,29.2,24.3,5.7,3.4,997.1,1014.4
190,2016-07-09,24.8,26.1,22.0,0.0,4.1,992.6,1009.9
191,2016-07-10,24.8,26.2,23.9,0.1,4.8,988.7,1006.0
192,2016-07-11,25.2,26.3,23.9,0.6,4.3,988.6,1005.8
193,2016-07-12,25.9,28.3,24.3,0.4,3.4,989.1,1006.2
194,2016-07-13,26.3,27.5,25.7,0.0,5.4,986.8,1004.0
195,2016-07-14,25.3,27.4,23.2,1.3,5.3,982.1,999.2
196,2016-07-15,26.2,29.8,23.6,12.4,2.9,982.5,999.5
197,2016-07-16,24.6,29.0,21.8,9.2,1.9,990.0,1007.3
198,2016-07-17,26.3,28.7,24.3,3.6,3.7,991.0,1008.2
199,2016-07-18,27.0,32.4,23.5,8.0,3.1,989.8,1007.0
200,2016-07-19,25.1,28.2,22.8,7.6,3.5,991.8,1009.1
201,2016-07-20,25.6,28.5,23.6,12.1,4.0,993.7,1011.0
202,2016-07-21,24.8,28.2,22.6,4.3,1.8,994.0,1011.3
203,2016-07-22,22.8,26.3,21.0,0.1,3.9,993.6,1011.1
204,2016-07-23,23.5,26.4,22.3,7.0,6.4,995.3,1012.8
205,2016-07-24,23.7,27.0,22.0,5.8,4.5,996.5,1014.0
206,2016-07-25,23.9,27.6,21.1,9.9,3.2,996.4,1013.8
207,2016-07-26,24.1,27.0,21.5,2.5,1.5,994.5,1011.9
208,2016-07-27,24.3,28.6,21.9,0.7,1.9,993.8,1011.2
209,2016-07-28,25.1,28.9,21.7,5.1,2.1,995.1,1012.5
210,2016-07-29,25.7,28.9,23.4,10.1,3.9,995.9,1013.2
211,2016-07-30,25.6,28.8,23.3,7.4,4.6,994.8,1012.1
212,2016-07-31,24.5,25.3,23.4,0.0,6.1,991.3,1008.6
213,2016-08-01,25.3,27.9,24.0,2.6,4.0,990.1,1007.3
214,2016-08-02,26.1,30.4,23.8,7.7,2.6,990.6,1007.8
215,2016-08-03,25.7,29.4,23.7,6.9,1.7,991.6,1008.8
216,2016-08-04,26.3,29.4,23.6,7.6,2.1,992.8,1010.0
217,2016-08-05,25.4,28.7,22.3,4.2,2.8,993.9,1011.2
218,2016-08-06,26.2,29.2,22.6,12.6,4.1,992.2,1009.4
219,2016-08-07,26.8,28.9,25.0,6.3,7.9,989.0,1006.2
220,2016-08-08,27.2,29.3,25.2,7.1,7.8,984.1,1001.1
221,2016-08-09,28.5,30.8,27.4,12.3,5.4,986.9,1003.9
222,2016-08-10,28.0,30.7,27.1,5.3,3.7,991.2,1008.3
223,2016-08-11,27.4,30.8,25.0,7.9,2.6,992.0,1009.1
224,2016-08-12,26.2,29.0,24.1,9.1,5.2,991.6,1008.8
225,2016-08-13,25.5,29.0,22.4,8.1,3.3,990.6,1007.8
226,2016-08-14,25.7,28.6,23.5,9.8,4.3,987.9,1005.1
227,2016-08-15,26.0,29.3,23.2,7.4,2.4,986.4,1003.5
228,2016-08-16,26.0,28.2,24.6,0.5,7.8,980.3,997.4
229,2016-08-17,27.9,31.0,26.2,4.6,4.6,985.7,1002.7
230,2016-08-18,26.8,30.1,24.7,7.5,2.6,989.2,1006.3
231,2016-08-19,26.6,29.6,24.0,8.7,7.0,986.0,1003.1
232,2016-08-20,26.1,28.0,24.9,2.4,7.8,983.9,1000.9
233,2016-08-21,26.5,28.5,24.9,1.2,6.5,986.1,1003.2
234,2016-08-22,26.8,29.3,24.9,2.3,8.5,981.9,998.9
235,2016-08-23,26.5,29.3,24.3,0.8,3.3,988.8,1006.0
236,2016-08-24,25.7,28.8,24.0,5.0,2.7,990.8,1008.0
237,2016-08-25,26.4,29.1,24.4,5.6,4.5,990.3,1007.5
238,2016-08-26,26.0,29.2,23.0,10.7,2.9,987.9,1005.0
239,2016-08-27,26.1,29.8,22.6,9.1,1.6,987.0,1004.2
240,2016-08-28,26.7,29.9,23.5,9.8,4.9,982.7,999.7
241,2016-08-29,26.6,28.7,25.6,0.5,10.4,969.6,986.4
242,2016-08-30,25.4,27.5,23.0,5.8,8.7,973.4,990.4
243,2016-08-31,26.7,29.3,23.4,8.3,4.8,986.4,1003.5
244,2016-09-01,25.9,30.7,23.0,9.1,1.8,991.9,1009.1
245,2016-09-02,25.9,29.3,22.7,9.8,3.9,994.1,1011.3
246,2016-09-03,25.7,28.8,24.3,2.5,5.3,994.7,1012.0
247,2016-09-04,26.6,30.5,23.9,7.9,1.7,997.3,1014.6
248,2016-09-05,26.2,30.3,23.9,8.1,2.0,996.5,1013.8
249,2016-09-06,26.7,30.7,24.7,5.3,3.1,993.9,1011.2
250,2016-09-07,25.7,27.4,23.3,0.0,5.4,991.0,1008.3
251,2016-09-08,26.4,28.4,24.8,2.3,6.6,986.0,1003.1
252,2016-09-09,25.6,28.6,22.0,10.0,3.5,989.6,1006.8
253,2016-09-10,25.3,29.3,21.6,8.3,1.9,993.8,1011.1
254,2016-09-11,26.0,27.3,24.4,0.3,3.8,995.8,1013.1
255,2016-09-12,25.6,28.9,23.8,4.1,3.0,999.0,1016.4
256,2016-09-13,26.7,29.2,24.1,5.4,4.0,999.2,1016.5
257,2016-09-14,26.3,29.3,24.3,4.5,3.9,998.8,1016.1
258,2016-09-15,25.5,28.8,23.3,1.7,3.3,997.8,1015.2
259,2016-09-16,24.8,28.5,22.6,1.9,2.2,998.1,1015.5
260,2016-09-17,25.5,29.0,23.7,4.7,2.6,997.3,1014.6
261,2016-09-18,26.2,28.9,24.5,5.5,3.5,993.8,1011.0
262,2016-09-19,25.5,27.1,23.1,0.1,3.4,991.5,1008.7
263,2016-09-20,26.0,27.6,22.7,0.2,5.9,990.6,1007.8
264,2016-09-21,24.5,27.3,23.0,2.9,5.3,998.0,1015.5
265,2016-09-22,24.8,27.8,22.4,3.2,2.3,999.3,1016.8
266,2016-09-23,23.9,28.1,20.9,0.9,2.5,998.2,1015.7
267,2016-09-24,25.1,30.7,21.7,4.6,2.7,999.4,1016.9
268,2016-09-25,25.6,30.4,23.0,8.1,2.1,1000.3,1017.7
269,2016-09-26,25.7,29.3,22.7,8.2,3.1,1001.5,1018.9
270,2016-09-27,26.6,30.7,24.3,8.1,2.1,1000.1,1017.5
271,2016-09-28,26.5,29.2,25.4,5.7,3.8,997.7,1015.0
272,2016-09-29,26.5,29.1,24.6,7.5,4.6,995.2,1012.4
273,2016-09-30,23.6,25.3,21.6,1.7,4.2,997.6,1015.1
274,2016-10-01,25.8,29.9,23.9,5.3,2.2,999.6,1017.0
275,2016-10-02,25.8,29.9,24.0,8.1,1.8,1000.7,1018.1
276,2016-10-03,23.8,25.6,19.1,0.0,3.8,997.0,1014.4
277,2016-10-04,24.4,28.6,21.7,6.4,3.1,996.7,1014.1
278,2016-10-05,25.1,29.4,20.9,8.2,2.5,998.3,1015.7
279,2016-10-06,24.1,26.3,20.6,4.8,4.2,996.4,1013.9
280,2016-10-07,23.7,26.3,21.2,2.2,8.2,1003.0,1020.6
281,2016-10-08,25.0,28.4,22.2,3.8,5.2,998.3,1015.7
282,2016-10-09,24.1,28.3,20.5,1.1,5.0,992.6,1009.9
283,2016-10-10,20.2,21.9,19.1,0.0,6.2,994.5,1012.2
284,2016-10-11,20.0,22.3,19.2,1.0,10.6,995.7,1013.4
285,2016-10-12,20.5,24.2,17.2,4.0,4.3,997.1,1014.8
286,2016-10-13,20.2,27.0,16.5,7.2,3.1,999.9,1017.7
287,2016-10-14,20.3,21.2,19.0,0.0,8.0,1002.9,1020.7
288,2016-10-15,21.3,23.8,20.3,6.2,7.6,1006.1,1023.9
289,2016-10-16,22.3,24.9,20.4,5.8,6.5,1006.2,1023.9
290,2016-10-17,22.9,26.9,21.3,1.8,3.7,1000.1,1017.6
291,2016-10-18,22.8,27.5,19.9,8.0,3.6,997.7,1015.3
292,2016-10-19,22.5,25.6,20.6,5.6,4.3,998.0,1015.6
293,2016-10-20,21.6,26.2,19.3,4.1,1.8,996.1,1013.7
294,2016-10-21,22.1,25.9,18.8,4.8,4.4,997.6,1015.2
295,2016-10-22,22.2,25.3,19.8,0.7,3.4,994.1,1011.7
296,2016-10-23,21.2,24.5,20.2,2.3,5.8,989.5,1007.0
297,2016-10-24,18.9,20.6,17.2,1.3,7.4,995.7,1013.5
298,2016-10-25,21.0,23.8,18.0,6.4,4.7,1000.3,1018.0
299,2016-10-26,23.2,26.0,20.8,6.5,3.5,998.0,1015.5
300,2016-10-27,21.5,24.6,19.5,2.7,5.7,999.6,1017.3
301,2016-10-28,20.8,23.2,18.4,1.0,6.2,998.6,1016.2
302,2016-10-29,21.4,25.1,18.7,2.5,5.7,994.5,1012.0
303,2016-10-30,17.4,19.3,16.1,0.0,10.6,1002.5,1020.5
304,2016-10-31,19.1,22.9,16.7,5.0,5.7,1003.9,1021.8
305,2016-11-01,18.4,21.0,16.8,1.7,2.8,998.5,1016.3
306,2016-11-02,18.8,20.7,16.4,0.4,8.0,1000.2,1018.0
307,2016-11-03,17.3,20.0,15.3,6.7,4.9,995.4,1013.3
308,2016-11-04,16.9,21.2,14.4,8.3,3.8,996.0,1013.9
309,2016-11-05,18.0,22.6,13.8,8.6,2.8,995.9,1013.8
310,2016-11-06,18.7,22.0,15.2,8.8,6.0,997.7,1015.5
311,2016-11-07,16.9,18.2,15.3,2.7,10.3,1002.0,1020.0
312,2016-11-08,17.8,20.8,15.4,6.9,3.0,998.8,1016.8
313,2016-11-09,15.5,19.0,12.8,5.0,3.3,997.1,1015.1
314,2016-11-10,15.4,19.2,11.0,0.5,5.3,1001.9,1020.0
315,2016-11-11,18.6,22.8,16.1,2.7,4.9,996.1,1013.9
316,2016-11-12,18.4,20.9,14.7,8.1,3.7,1002.7,1020.6
317,2016-11-13,18.8,22.7,14.8,6.8,3.9,1005.6,1023.5
318,2016-11-14,19.4,24.3,14.6,4.5,3.0,1001.9,1019.8
319,2016-11-15,20.2,23.6,17.9,0.9,4.1,992.3,1009.9
320,2016-11-16,18.8,21.6,16.9,6.9,5.2,997.7,1015.5
321,2016-11-17,17.8,21.1,15.7,8.3,2.6,1000.4,1018.3
322,2016-11-18,17.7,20.1,15.7,6.7,6.4,1004.9,1022.9
323,2016-11-19,20.3,22.6,17.2,0.2,5.9,997.8,1015.5
324,2016-11-20,20.5,23.2,18.4,7.1,3.5,998.2,1015.9
325,2016-11-21,19.0,21.4,16.7,0.0,3.3,999.5,1017.3
326,2016-11-22,18.8,21.1,17.1,2.4,4.4,991.5,1009.2
327,2016-11-23,17.6,20.5,15.7,4.5,3.3,995.9,1013.7
328,2016-11-24,13.5,17.4,10.7,0.0,8.4,994.3,1012.4
329,2016-11-25,13.3,16.6,11.2,3.7,3.5,1002.0,1020.3
330,2016-11-26,15.2,18.0,11.0,7.3,3.5,1005.4,1023.6
331,2016-11-27,18.7,20.3,16.7,0.0,3.8,995.7,1013.5
332,2016-11-28,15.7,20.5,13.7,0.8,4.0,995.3,1013.3
333,2016-11-29,13.7,16.8,10.3,6.7,3.8,1004.2,1022.5
334,2016-11-30,15.0,18.1,13.7,0.6,6.9,1008.9,1027.2
335,2016-12-01,17.4,20.6,14.8,1.9,5.0,1001.0,1018.9
336,2016-12-02,14.3,16.3,12.0,8.3,5.0,1003.7,1021.9
337,2016-12-03,14.5,19.8,11.6,8.4,2.3,1006.3,1024.5
338,2016-12-04,16.0,19.7,11.5,7.9,2.6,1002.3,1020.4
339,2016-12-05,17.4,20.9,16.0,0.9,5.1,995.2,1013.0
340,2016-12-06,15.2,19.0,10.4,3.4,4.6,994.9,1013.0
341,2016-12-07,13.6,15.7,11.3,7.7,3.6,998.8,1016.9
342,2016-12-08,12.8,16.0,9.4,6.0,3.4,998.8,1017.0
343,2016-12-09,15.1,18.2,10.5,0.6,4.4,995.5,1013.5
344,2016-12-10,12.9,15.2,10.7,6.5,4.5,996.8,1015.0
345,2016-12-11,11.7,14.7,8.9,7.8,3.6,1001.0,1019.4
346,2016-12-12,12.5,16.5,7.5,3.0,2.5,1005.8,1024.2
347,2016-12-13,17.6,20.8,14.3,2.9,6.3,998.7,1016.6
348,2016-12-14,14.9,20.0,10.7,0.3,5.4,984.2,1002.0
349,2016-12-15,10.5,12.8,8.6,2.5,4.1,993.9,1012.2
350,2016-12-16,8.7,11.3,7.3,2.3,4.1,994.5,1013.0
351,2016-12-17,10.4,12.8,7.4,3.2,5.7,1005.1,1023.6
352,2016-12-18,12.6,14.4,9.3,2.0,4.3,1009.2,1027.7
353,2016-12-19,14.2,16.7,11.7,6.6,3.5,1007.3,1025.6
354,2016-12-20,15.4,18.8,10.6,7.9,2.5,1007.1,1025.4
355,2016-12-21,15.8,19.5,12.4,8.1,2.1,1010.0,1028.3
356,2016-12-22,19.1,21.7,14.1,2.2,5.3,1000.9,1018.7
357,2016-12-23,16.6,21.2,11.7,0.9,9.2,988.8,1006.6
358,2016-12-24,11.6,15.2,8.4,5.7,4.4,1001.2,1019.6
359,2016-12-25,12.8,17.0,8.2,5.1,2.6,1008.0,1026.4
360,2016-12-26,16.1,18.8,12.9,4.1,3.8,1004.3,1022.4
361,2016-12-27,18.2,21.5,13.2,0.7,7.4,988.1,1005.8
