,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
117,2016-04-27,9.9,14.7,4.8,,9.9,,,2.6,8.0,1011.6,66,1016.3
118,2016-04-28,10.8,13.5,8.5,44.0,0.0,,,1.8,11.3,1000.0,87,1004.6
119,2016-04-29,9.9,13.7,7.5,4.0,1.1,,,3.6,8.7,993.0,71,997.6
120,2016-04-30,10.2,14.6,6.7,0.0,9.1,,,3.8,6.0,1005.5,50,1010.1
121,2016-05-01,8.4,9.7,7.4,3.0,0.0,,,1.1,10.1,1010.5,91,1015.2
122,2016-05-02,10.8,14.2,6.7,,4.3,,,3.1,10.8,1016.4,84,1021.1
123,2016-05-03,15.1,19.2,10.6,,7.5,,,4.6,14.6,1011.3,85,1015.9
124,2016-05-04,14.4,18.0,9.0,42.5,0.4,,,5.0,14.3,999.7,88,1004.2
125,2016-05-05,15.3,20.3,8.9,0.0,5.1,,,2.7,9.4,1002.9,56,1007.4
126,2016-05-06,15.0,21.5,8.9,,4.8,,,3.0,9.1,1011.2,55,1015.8
127,2016-05-07,16.2,21.8,13.7,2.0,1.4,,,2.1,13.0,1001.3,71,1005.8
128,2016-05-08,16.3,21.3,9.8,,12.0,,,4.7,6.5,1009.1,36,1013.6
129,2016-05-09,14.0,19.6,6.4,,8.3,,,3.2,9.8,1012.9,61,1017.5
130,2016-05-10,13.6,15.8,11.2,19.5,0.0,,,1.6,14.3,1007.3,92,1011.9
131,2016-05-11,14.1,17.0,12.9,12.0,0.0,,,1.8,14.6,995.8,91,1000.3
132,2016-05-12,15.6,19.2,11.1,,10.9,,,4.8,10.6,1007.3,61,1011.9
133,2016-05-13,15.6,21.0,9.8,,11.5,,,2.9,13.5,1014.1,76,1018.7
134,2016-05-14,15.3,21.1,10.9,,9.9,,,2.7,10.4,1020.3,61,1024.9
135,2016-05-15,12.3,17.7,6.6,,12.4,,,2.7,8.8,1018.9,63,1023.5
136,2016-05-16,14.4,18.5,6.6,,1.0,,,4.4,13.4,1010.5,80,1015.0
137,2016-05-17,14.3,16.6,11.6,17.5,0.2,,,2.0,15.1,1009.1,93,1013.7
138,2016-05-18,15.7,22.0,11.2,,12.5,,,3.4,11.6,1013.8,66,1018.4
139,2016-05-19,15.3,22.1,9.9,,12.5,,,2.5,10.4,1018.6,63,1023.2
140,2016-05-20,14.1,20.1,8.5,,8.5,,,2.6,10.6,1017.5,67,1022.1
141,2016-05-21,15.8,22.1,10.1,0.0,0.5,,,1.6,14.0,1014.2,77,1018.8
142,2016-05-22,17.7,25.2,11.9,,12.1,,,2.7,15.7,1012.7,79,1017.3
143,2016-05-23,20.2,26.9,14.7,,12.4,,,2.8,13.0,1009.1,57,1013.6
144,2016-05-24,19.5,24.5,13.6,,7.5,,,2.4,13.7,1009.8,62,1014.3
145,2016-05-25,18.1,20.4,16.0,0.0,0.0,,,1.7,18.1,1007.8,87,1012.3
146,2016-05-26,19.3,25.0,16.5,0.0,2.2,,,2.3,18.3,1005.4,82,1009.9
147,2016-05-27,17.6,23.3,14.4,16.0,3.7,,,2.2,16.7,1003.8,83,1008.3
148,2016-05-28,17.3,21.5,12.3,,12.4,,,3.2,13.9,1003.1,71,1007.6
149,2016-05-29,16.1,20.0,11.0,,10.4,,,3.1,12.7,1004.5,70,1009.0
150,2016-05-30,18.6,24.0,14.5,,7.0,,,2.6,16.2,1003.6,76,1008.1
151,2016-05-31,17.3,20.1,16.0,3.5,1.0,,,2.3,17.2,999.6,88,1004.1
152,2016-06-01,15.7,19.5,13.5,0.5,9.5,,,4.8,10.5,994.0,59,998.5
153,2016-06-02,13.9,18.6,9.2,1.5,6.8,,,3.7,10.6,998.8,68,1003.3
154,2016-06-03,14.0,22.0,8.1,,7.4,,,2.9,10.9,1007.3,70,1011.9
155,2016-06-04,19.1,26.7,9.9,,10.6,,,2.7,12.7,1005.4,60,1009.9
156,2016-06-05,17.9,22.5,14.1,,8.3,,,2.8,14.0,1006.9,69,1011.4
157,2016-06-06,15.5,19.3,12.2,,9.1,,,2.8,12.9,1013.0,74,1017.6
158,2016-06-07,17.0,20.8,11.6,,13.0,,,3.5,14.1,1011.4,73,1015.9
159,2016-06-08,18.4,20.6,15.9,0.0,0.0,,,2.2,17.8,1009.8,84,1014.3
160,2016-06-09,18.8,20.7,17.0,8.5,0.1,,,2.3,20.3,1007.0,94,1011.5
161,2016-06-10,19.4,24.4,15.3,,12.9,,,2.9,16.9,1008.2,76,1012.7
162,2016-06-11,17.6,22.4,14.5,,12.9,,,3.3,14.8,1011.6,74,1016.1
163,2016-06-12,19.3,23.1,14.4,,8.8,,,3.8,18.6,1008.5,83,1013.0
164,2016-06-13,17.7,19.5,15.8,24.0,0.0,,,2.4,18.8,1002.3,93,1006.8
165,2016-06-14,17.3,19.7,15.9,6.0,0.1,,,2.1,16.2,1001.4,82,1005.9
166,2016-06-15,16.9,19.5,15.3,1.5,0.0,,,1.9,16.2,1007.2,84,1011.7
167,2016-06-16,17.7,19.0,15.3,61.5,0.0,,,3.3,19.7,1003.3,97,1007.9
168,2016-06-17,19.7,23.2,17.9,15.0,2.1,,,2.8,20.5,999.6,90,1004.1
169,2016-06-18,22.4,27.7,17.7,,11.7,,,4.0,17.5,1007.6,66,1012.0
170,2016-06-19,20.0,22.5,16.5,1.0,3.2,,,2.6,19.8,1010.6,85,1015.1
171,2016-06-20,19.3,20.9,17.8,61.0,0.0,,,2.9,21.1,1003.6,94,1008.1
172,2016-06-21,20.6,25.7,16.0,,7.5,,,2.1,19.0,1004.3,80,1008.7
173,2016-06-22,18.2,19.6,16.4,0.0,0.0,,,1.7,17.9,1006.1,86,1010.6
174,2016-06-23,17.2,18.4,16.0,63.5,0.0,,,1.2,18.9,1002.6,96,1007.1
175,2016-06-24,18.6,22.4,17.1,10.0,0.6,,,1.5,19.7,1003.1,92,1007.6
176,2016-06-25,21.0,24.9,18.6,53.5,0.0,,,2.7,20.4,994.5,83,998.9
177,2016-06-26,20.1,23.5,16.9,0.5,8.6,,,2.9,15.4,999.7,66,1004.2
178,2016-06-27,19.1,24.5,14.7,,10.0,,,3.4,14.5,1009.9,66,1014.4
179,2016-06-28,18.6,21.2,16.7,5.0,0.0,,,1.4,19.1,1009.8,89,1014.4
180,2016-06-29,20.2,25.5,16.1,,12.5,,,3.2,18.8,1010.8,80,1015.3
181,2016-06-30,19.5,22.6,16.2,0.0,0.2,,,1.9,19.8,1009.5,88,1014.0
182,2016-07-01,22.6,28.4,18.0,,9.9,,,3.0,20.6,1008.5,76,1013.0
183,2016-07-02,21.4,25.3,18.7,1.5,2.0,,,3.0,23.4,1005.3,92,1009.7
184,2016-07-03,24.0,28.8,20.8,0.0,2.7,,,3.5,20.0,1001.9,68,1006.3
185,2016-07-04,22.9,29.4,17.5,,6.5,,,3.5,17.5,1007.3,63,1011.7
186,2016-07-05,18.8,22.2,16.6,,5.5,,,2.8,14.9,1016.5,69,1021.0
187,2016-07-06,18.1,19.6,16.0,35.0,0.0,,,2.1,19.7,1010.1,95,1014.7
188,2016-07-07,17.5,19.3,16.1,0.0,0.0,,,1.5,18.1,1009.8,91,1014.3
189,2016-07-08,20.2,25.7,16.0,0.0,7.4,,,2.3,19.7,1009.0,84,1013.5
190,2016-07-09,21.1,23.5,19.3,6.5,0.0,,,1.5,23.8,1002.8,95,1007.2
191,2016-07-10,23.6,28.8,19.2,,5.2,,,2.6,21.5,998.7,75,1003.1
192,2016-07-11,20.9,23.7,18.3,,10.3,,,3.2,18.6,1001.2,75,1005.6
193,2016-07-12,20.7,24.4,17.1,,12.6,,,2.7,18.5,1002.4,77,1006.8
194,2016-07-13,21.8,25.8,17.1,3.5,9.5,,,2.8,21.3,998.9,82,1003.3
195,2016-07-14,21.9,23.0,20.3,44.5,0.0,,,1.1,25.2,993.2,96,997.6
196,2016-07-15,21.9,25.7,19.7,,4.3,,,2.1,20.2,996.8,77,1001.2
197,2016-07-16,19.7,21.3,18.7,0.0,0.2,,,2.8,20.1,1003.4,87,1007.9
198,2016-07-17,20.9,22.4,19.0,1.5,0.0,,,1.2,23.5,1003.4,95,1007.8
199,2016-07-18,23.8,29.7,19.4,,6.7,,,2.3,23.0,1003.4,80,1007.8
200,2016-07-19,23.8,29.0,18.9,,7.7,,,2.7,20.1,1005.2,70,1009.6
201,2016-07-20,20.8,23.8,19.0,,0.8,,,2.4,19.6,1008.9,80,1013.4
202,2016-07-21,20.2,23.9,17.8,,2.0,,,2.0,18.5,1010.7,79,1015.2
203,2016-07-22,19.3,24.0,15.0,,11.7,,,2.4,16.7,1011.2,76,1015.7
204,2016-07-23,20.3,25.8,14.8,,12.5,,,2.3,17.6,1011.9,75,1016.4
205,2016-07-24,21.9,25.6,17.4,0.0,3.4,,,2.0,19.5,1012.5,75,1017.0
206,2016-07-25,22.5,26.0,20.0,0.0,5.4,,,2.2,22.5,1011.2,83,1015.6
207,2016-07-26,22.2,24.9,20.4,6.0,1.4,,,2.4,24.1,1008.2,90,1012.6
208,2016-07-27,22.3,23.5,21.2,6.0,0.0,,,2.9,25.4,1007.1,94,1011.5
209,2016-07-28,23.4,26.4,22.0,2.0,0.4,,,2.2,26.2,1008.5,91,1012.9
210,2016-07-29,24.7,28.3,22.0,,9.3,,,2.9,25.6,1009.8,83,1014.2
211,2016-07-30,24.8,28.8,21.8,,10.8,,,3.1,25.5,1010.1,82,1014.5
212,2016-07-31,25.4,29.5,20.8,0.5,11.3,,,2.8,26.6,1009.8,83,1014.2
213,2016-08-01,25.6,30.0,23.2,1.5,2.7,,,1.7,27.6,1006.2,85,1010.6
214,2016-08-02,24.2,28.4,22.0,,5.7,,,2.3,25.9,1004.6,86,1009.0
215,2016-08-03,25.1,29.4,21.9,,5.1,,,2.6,27.0,1004.7,85,1009.0
216,2016-08-04,25.6,30.9,22.4,,10.6,,,2.7,25.9,1004.7,80,1009.1
217,2016-08-05,28.1,34.5,22.3,,12.0,,,2.8,21.4,1004.7,58,1009.1
218,2016-08-06,25.8,30.1,22.2,,11.9,,,2.9,22.4,1006.1,68,1010.5
219,2016-08-07,25.6,31.0,21.4,,11.9,,,2.8,25.4,1007.2,78,1011.6
220,2016-08-08,25.7,31.5,21.7,14.0,6.6,,,2.6,26.3,1002.5,80,1006.9
221,2016-08-09,26.2,31.1,22.7,22.5,5.2,,,3.7,24.6,994.3,74,998.7
222,2016-08-10,23.2,25.7,19.3,,1.5,,,2.7,19.7,1004.1,70,1008.6
223,2016-08-11,21.8,26.5,17.1,,9.2,,,2.5,20.8,1007.1,80,1011.5
224,2016-08-12,21.2,25.5,17.6,,11.7,,,2.8,20.4,1006.9,82,1011.4
225,2016-08-13,21.2,25.6,15.8,,11.4,,,2.6,18.6,1005.8,75,1010.3
226,2016-08-14,22.1,26.9,16.5,,10.8,,,2.1,19.5,1002.4,75,1006.8
227,2016-08-15,23.0,26.2,18.7,0.0,2.2,,,2.1,23.3,999.7,83,1004.1
228,2016-08-16,26.1,29.6,23.6,42.5,4.6,,,3.5,28.9,1001.7,86,1006.1
229,2016-08-17,25.3,28.2,22.6,105.5,0.8,,,4.3,27.3,994.6,85,999.0
230,2016-08-18,23.6,25.0,22.3,19.0,0.0,,,1.5,27.3,1004.2,94,1008.6
231,2016-08-19,25.5,29.7,23.0,7.0,6.6,,,2.3,28.2,1006.5,87,1010.9
232,2016-08-20,25.3,26.8,24.1,11.0,0.0,,,3.2,29.5,1005.5,91,1009.9
233,2016-08-21,26.8,33.4,23.9,17.0,3.9,,,2.6,29.3,999.5,84,1003.8
234,2016-08-22,25.1,27.6,23.6,27.5,0.1,,,4.1,29.8,1000.4,93,1004.8
235,2016-08-23,24.9,29.5,22.1,4.0,4.1,,,2.7,26.0,1000.5,83,1004.8
236,2016-08-24,23.7,29.6,20.5,,9.3,,,2.4,24.6,1005.2,85,1009.6
237,2016-08-25,24.6,27.1,21.6,,1.5,,,3.0,26.8,1004.6,87,1009.0
238,2016-08-26,24.7,28.4,21.8,23.5,4.1,,,3.1,27.5,1001.1,88,1005.5
239,2016-08-27,20.6,23.1,19.1,10.0,0.1,,,1.3,21.0,1003.4,87,1007.8
240,2016-08-28,23.1,28.6,18.8,0.5,8.3,,,1.9,21.6,1001.3,78,1005.7
241,2016-08-29,24.5,26.2,22.8,7.5,0.8,,,2.7,27.7,995.1,90,999.4
242,2016-08-30,24.8,27.0,21.3,95.0,0.2,,,5.1,26.8,984.6,86,988.9
243,2016-08-31,23.4,27.0,20.6,0.0,6.4,,,2.6,23.2,996.8,81,1001.2
244,2016-09-01,23.8,28.0,20.6,,10.3,,,2.5,24.6,1004.8,84,1009.2
245,2016-09-02,23.5,28.0,19.6,,2.1,,,1.5,24.0,1010.6,83,1015.1
246,2016-09-03,24.0,28.2,20.6,,5.8,,,2.0,23.5,1013.1,80,1017.5
247,2016-09-04,24.6,28.7,22.5,0.0,2.7,,,2.0,26.9,1012.6,87,1017.0
248,2016-09-05,24.9,27.8,22.8,,0.9,,,2.0,28.1,1009.3,89,1013.7
249,2016-09-06,25.8,29.2,22.2,0.0,3.8,,,2.7,27.0,1003.6,81,1008.0
250,2016-09-07,23.3,27.4,19.8,0.0,1.5,,,1.8,22.7,1002.5,80,1006.9
251,2016-09-08,22.0,25.6,18.4,36.0,2.7,,,2.8,22.6,1001.6,86,1006.0
252,2016-09-09,24.1,28.9,18.6,45.5,7.8,,,3.8,21.7,998.8,74,1003.2
253,2016-09-10,22.9,28.3,17.2,,8.1,,,2.2,19.1,1007.1,70,1011.6
254,2016-09-11,20.0,22.5,18.3,0.0,0.1,,,1.5,19.2,1013.4,82,1017.9
255,2016-09-12,20.2,22.5,18.8,0.5,0.1,,,1.4,19.2,1016.3,82,1020.8
256,2016-09-13,19.2,20.3,18.3,19.5,0.0,,,1.6,20.2,1015.2,91,1019.7
257,2016-09-14,21.6,26.1,18.4,0.0,2.0,,,2.0,22.1,1011.9,87,1016.3
258,2016-09-15,21.2,24.7,19.2,,5.0,,,2.1,21.3,1011.4,85,1015.9
259,2016-09-16,21.1,24.5,18.6,,1.3,,,1.9,21.3,1012.5,86,1016.9
260,2016-09-17,21.9,26.5,18.4,0.0,3.7,,,1.7,19.6,1009.2,76,1013.7
261,2016-09-18,19.3,20.1,18.4,3.5,0.0,,,1.0,21.0,1006.1,93,1010.6
262,2016-09-19,18.0,19.2,17.2,1.5,0.0,,,1.3,19.2,1006.8,93,1011.3
263,2016-09-20,16.6,19.3,13.9,8.0,0.0,,,1.4,16.3,1010.4,87,1015.0
264,2016-09-21,17.1,23.5,11.1,0.0,10.1,,,2.1,13.9,1016.2,74,1020.8
265,2016-09-22,18.3,21.9,15.7,11.0,0.1,,,1.7,17.5,1017.3,85,1021.9
266,2016-09-23,19.9,23.9,17.2,11.0,1.0,,,2.0,21.0,1010.2,91,1014.7
267,2016-09-24,20.1,25.1,16.4,1.0,7.1,,,1.9,19.9,1014.2,85,1018.7
268,2016-09-25,21.5,26.3,18.6,1.5,8.3,,,2.3,22.2,1013.7,87,1018.2
269,2016-09-26,21.5,25.4,20.0,0.5,2.0,,,1.7,22.6,1015.8,89,1020.3
270,2016-09-27,21.4,25.8,19.0,2.0,2.1,,,1.6,22.6,1013.5,89,1018.0
271,2016-09-28,22.6,26.0,20.2,0.0,0.3,,,1.2,23.6,1007.0,86,1011.4
272,2016-09-29,18.6,21.3,14.7,16.0,0.3,,,2.4,18.1,1007.3,83,1011.9
273,2016-09-30,16.5,20.8,11.7,,7.1,,,2.6,13.5,1012.7,73,1017.3
