Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
71,2016-03-12,-6.2,-0.6,-16.0,0.0,63,1
72,2016-03-13,-5.0,-0.4,-14.7,0.0,63,0
73,2016-03-14,-3.1,2.7,-9.7,0.0,63,0
74,2016-03-15,-3.5,1.0,-10.1,0.0,61,2
75,2016-03-16,0.9,7.5,-12.3,0.0,59,0
76,2016-03-17,6.1,11.1,-2.0,0.0,53,0
77,2016-03-18,5.8,10.9,-2.5,0.0,45,0
78,2016-03-19,4.2,10.4,-0.5,3.5,42,0
79,2016-03-20,-0.8,1.2,-4.0,0.0,40,1
80,2016-03-21,-2.8,1.9,-9.3,0.0,37,0
81,2016-03-22,-2.4,4.0,-10.8,0.0,35,0
82,2016-03-23,-1.6,3.3,-8.7,0.0,36,3
83,2016-03-24,-2.7,1.2,-8.5,0.0,32,6
84,2016-03-25,-2.2,2.9,-9.1,0.0,30,0
85,2016-03-26,-2.1,3.5,-8.0,0.0,26,0
86,2016-03-27,1.2,7.3,-7.3,0.0,23,0
87,2016-03-28,3.8,8.6,-3.0,0.0,17,0
88,2016-03-29,0.2,3.9,-4.9,0.0,12,0
89,2016-03-30,1.9,5.6,-2.0,0.5,11,0
90,2016-03-31,3.6,8.7,-2.2,0.0,5,0
91,2016-04-01,0.8,4.7,-3.5,0.0,0,0
92,2016-04-02,-0.4,1.6,-2.8,0.0,0,0
93,2016-04-03,2.3,9.6,-2.0,3.0,0,0
94,2016-04-04,4.0,9.1,-2.2,0.0,0,0
95,2016-04-05,5.0,12.4,-3.3,1.5,0,0
96,2016-04-06,5.6,10.8,0.0,0.0,0,0
97,2016-04-07,5.1,10.9,-1.4,6.0,0,0
98,2016-04-08,5.4,9.7,0.8,3.5,0,0
99,2016-04-09,4.3,11.0,-1.5,0.0,0,0
100,2016-04-10,3.8,8.5,-1.1,0.0,0,0
101,2016-04-11,0.7,6.2,-1.7,0.0,0,0
102,2016-04-12,4.5,9.5,-2.6,0.0,0,0
103,2016-04-13,7.3,14.0,0.2,0.0,0,0
104,2016-04-14,8.8,15.5,3.4,1.5,0,0
105,2016-04-15,5.4,9.2,2.0,1.5,0,0
106,2016-04-16,7.1,13.0,-0.1,0.0,0,0
107,2016-04-17,3.3,9.7,1.6,26.0,0,0
108,2016-04-18,7.5,12.1,1.0,0.0,0,0
109,2016-04-19,0.4,1.9,-0.7,0.0,0,0
110,2016-04-20,5.9,12.2,-1.6,0.0,0,0
111,2016-04-21,11.9,18.5,2.6,0.0,0,0
112,2016-04-22,8.2,15.4,0.2,0.0,0,0
113,2016-04-23,1.0,2.3,-0.9,4.5,0,0
114,2016-04-24,6.7,14.4,-1.0,0.0,0,0
115,2016-04-25,6.8,14.2,-0.9,0.0,0,0
116,2016-04-26,4.9,12.4,0.3,0.0,0,0
117,2016-04-27,4.1,9.4,1.6,0.0,0,0
118,2016-04-28,3.5,8.8,-0.2,8.0,5,5
119,2016-04-29,0.6,2.3,-0.5,13.5,13,8
120,2016-04-30,3.5,6.5,-1.3,0.0,5,1
121,2016-05-01,3.7,11.3,-3.0,0.0,0,0
122,2016-05-02,6.2,12.1,-1.9,0.0,0,0
123,2016-05-03,11.8,22.0,2.9,0.0,0,0
124,2016-05-04,12.4,16.6,8.4,2.0,0,0
125,2016-05-05,11.5,14.4,7.7,3.0,0,0
126,2016-05-06,10.4,17.5,4.4,0.0,0,0
127,2016-05-07,8.8,16.7,4.1,3.5,0,0
128,2016-05-08,13.1,17.0,6.1,0.0,0,0
129,2016-05-09,13.2,20.6,2.5,0.0,0,0
130,2016-05-10,9.2,13.5,4.5,3.0,0,0
131,2016-05-11,5.5,6.9,4.3,55.5,0,0
132,2016-05-12,9.6,17.6,4.7,0.0,0,0
133,2016-05-13,14.5,23.6,4.9,0.0,0,0
134,2016-05-14,12.1,19.0,3.9,0.0,0,0
135,2016-05-15,8.8,15.0,1.6,0.0,0,0
136,2016-05-16,6.2,9.3,3.1,0.0,0,0
137,2016-05-17,12.3,19.8,5.5,0.0,0,0
138,2016-05-18,13.6,21.8,4.9,0.0,0,0
139,2016-05-19,13.4,22.3,3.8,0.0,0,0
140,2016-05-20,18.1,27.5,8.8,0.0,0,0
141,2016-05-21,17.8,26.6,7.7,0.0,0,0
142,2016-05-22,20.0,29.6,8.6,0.0,0,0
143,2016-05-23,16.8,26.7,7.8,0.0,0,0
144,2016-05-24,11.4,17.7,6.1,0.0,0,0
145,2016-05-25,10.6,17.1,6.9,1.0,0,0
146,2016-05-26,18.8,23.6,11.0,0.0,0,0
147,2016-05-27,16.5,24.4,6.7,1.0,0,0
148,2016-05-28,16.1,26.8,4.6,5.0,0,0
149,2016-05-29,13.3,21.4,5.3,1.0,0,0
150,2016-05-30,9.3,16.6,5.3,0.0,0,0
151,2016-05-31,8.8,10.9,6.7,16.5,0,0
152,2016-06-01,9.4,12.4,6.1,12.5,0,0
153,2016-06-02,8.3,14.6,2.4,0.0,0,0
154,2016-06-03,9.3,16.1,1.1,0.0,0,0
155,2016-06-04,6.4,8.2,5.1,8.5,0,0
156,2016-06-05,8.7,14.8,5.0,0.0,0,0
157,2016-06-06,12.9,19.4,3.3,0.0,0,0
158,2016-06-07,15.4,22.7,6.5,0.0,0,0
159,2016-06-08,15.6,21.4,9.3,0.5,0,0
160,2016-06-09,15.4,17.9,13.7,20.0,0,0
161,2016-06-10,16.4,22.0,8.6,0.5,0,0
162,2016-06-11,14.2,22.7,7.0,0.0,0,0
163,2016-06-12,8.3,10.0,7.2,0.0,0,0
164,2016-06-13,9.9,11.8,7.2,3.5,0,0
165,2016-06-14,11.3,13.0,10.6,3.5,0,0
166,2016-06-15,10.2,11.7,9.1,0.0,0,0
167,2016-06-16,10.4,11.8,9.0,43.0,0,0
168,2016-06-17,11.6,13.6,10.8,35.0,0,0
169,2016-06-18,12.8,16.7,10.2,1.0,0,0
170,2016-06-19,12.7,16.4,9.7,0.0,0,0
171,2016-06-20,13.5,15.3,11.9,40.0,0,0
172,2016-06-21,14.2,16.2,13.1,21.0,0,0
173,2016-06-22,14.4,18.3,11.1,7.0,0,0
174,2016-06-23,11.2,13.3,9.4,13.0,0,0
175,2016-06-24,10.9,16.4,7.5,0.0,0,0
176,2016-06-25,10.4,11.7,9.5,21.5,0,0
177,2016-06-26,11.0,13.0,9.5,3.5,0,0
178,2016-06-27,14.0,20.6,8.9,0.0,0,0
179,2016-06-28,16.6,24.3,8.7,0.0,0,0
180,2016-06-29,18.6,26.5,9.5,0.0,0,0
181,2016-06-30,19.0,25.9,11.9,0.0,0,0
182,2016-07-01,19.8,27.3,14.6,0.0,0,0
183,2016-07-02,16.5,22.8,13.2,12.5,0,0
184,2016-07-03,20.3,28.4,13.3,0.5,0,0
185,2016-07-04,14.1,19.3,11.2,0.0,0,0
186,2016-07-05,12.3,18.3,8.6,0.0,0,0
187,2016-07-06,11.3,14.3,8.8,0.5,0,0
188,2016-07-07,13.6,22.1,7.6,0.0,0,0
189,2016-07-08,16.3,25.4,8.0,0.0,0,0
190,2016-07-09,18.2,25.5,9.7,0.0,0,0
191,2016-07-10,19.2,26.0,15.6,29.5,0,0
192,2016-07-11,17.5,21.7,15.2,0.0,0,0
193,2016-07-12,18.8,25.3,13.6,0.0,0,0
194,2016-07-13,16.0,18.4,13.8,0.0,0,0
195,2016-07-14,14.1,16.5,12.9,1.0,0,0
196,2016-07-15,16.9,22.5,13.6,0.0,0,0
197,2016-07-16,17.9,24.6,13.7,0.0,0,0
198,2016-07-17,15.8,17.6,14.7,1.0,0,0
199,2016-07-18,16.2,18.4,15.0,2.5,0,0
200,2016-07-19,15.3,17.0,14.0,27.5,0,0
201,2016-07-20,17.4,22.8,13.9,0.5,0,0
202,2016-07-21,17.2,23.2,13.8,0.0,0,0
203,2016-07-22,13.8,17.3,12.3,0.0,0,0
204,2016-07-23,14.7,18.1,12.5,0.0,0,0
205,2016-07-24,14.7,17.7,13.2,0.0,0,0
206,2016-07-25,15.7,19.5,13.2,0.5,0,0
207,2016-07-26,15.8,18.6,14.7,0.0,0,0
208,2016-07-27,16.5,18.3,15.1,26.0,0,0
209,2016-07-28,19.5,24.1,16.6,22.5,0,0
210,2016-07-29,20.4,22.0,18.7,5.5,0,0
211,2016-07-30,21.3,25.0,18.7,0.0,0,0
212,2016-07-31,21.4,24.6,19.3,3.5,0,0
213,2016-08-01,21.2,23.4,19.5,36.5,0,0
214,2016-08-02,23.2,28.6,20.3,1.0,0,0
215,2016-08-03,22.7,27.1,20.3,0.0,0,0
216,2016-08-04,23.6,30.9,18.0,0.0,0,0
217,2016-08-05,22.0,30.2,15.1,0.0,0,0
218,2016-08-06,19.9,26.5,12.8,0.0,0,0
219,2016-08-07,19.9,25.8,13.4,0.0,0,0
220,2016-08-08,22.9,29.5,18.9,11.0,0,0
221,2016-08-09,19.9,21.5,16.5,27.5,0,0
222,2016-08-10,18.9,25.0,15.0,0.0,0,0
223,2016-08-11,19.7,26.6,13.2,0.0,0,0
224,2016-08-12,19.7,24.4,16.7,0.0,0,0
225,2016-08-13,19.2,23.5,17.0,0.0,0,0
226,2016-08-14,19.7,23.8,16.9,0.0,0,0
227,2016-08-15,22.2,27.7,19.1,0.5,0,0
228,2016-08-16,20.3,22.6,18.4,8.5,0,0
229,2016-08-17,20.6,23.6,19.3,120.0,0,0
230,2016-08-18,21.4,26.9,16.4,1.5,0,0
231,2016-08-19,20.9,24.3,19.7,5.0,0,0
232,2016-08-20,21.8,23.6,20.2,3.0,0,0
233,2016-08-21,20.7,22.3,19.3,51.5,0,0
234,2016-08-22,22.6,27.7,18.1,13.0,0,0
235,2016-08-23,22.1,28.4,17.1,21.0,0,0
236,2016-08-24,20.4,26.7,13.4,0.0,0,0
237,2016-08-25,20.6,24.2,17.9,0.0,0,0
238,2016-08-26,20.1,24.0,14.6,14.5,0,0
239,2016-08-27,17.0,21.9,12.7,2.5,0,0
240,2016-08-28,15.9,19.2,12.0,6.5,0,0
241,2016-08-29,19.1,20.8,16.4,78.0,0,0
242,2016-08-30,20.6,21.6,20.1,166.0,0,0
243,2016-08-31,20.9,23.9,19.7,34.0,0,0
244,2016-09-01,21.0,25.7,18.6,0.0,0,0
245,2016-09-02,19.5,23.6,17.4,0.5,0,0
246,2016-09-03,18.8,23.3,17.0,0.0,0,0
247,2016-09-04,18.0,20.3,17.1,0.0,0,0
248,2016-09-05,18.8,21.3,17.4,1.0,0,0
249,2016-09-06,19.3,21.0,17.5,6.0,0,0
250,2016-09-07,20.6,27.3,15.0,0.0,0,0
251,2016-09-08,14.0,16.5,12.3,20.0,0,0
252,2016-09-09,14.3,16.9,11.9,82.0,0,0
253,2016-09-10,17.8,25.6,11.7,0.0,0,0
254,2016-09-11,15.2,20.6,11.3,0.0,0,0
255,2016-09-12,13.7,16.8,12.1,0.0,0,0
256,2016-09-13,14.2,17.5,10.4,0.0,0,0
257,2016-09-14,14.3,17.8,9.3,0.0,0,0
258,2016-09-15,17.9,24.2,10.9,0.0,0,0
259,2016-09-16,17.0,21.0,14.2,0.0,0,0
260,2016-09-17,14.6,21.3,9.5,8.0,0,0
261,2016-09-18,10.4,11.5,8.7,18.0,0,0
262,2016-09-19,12.8,18.2,9.2,0.5,0,0
263,2016-09-20,11.7,18.2,6.6,0.0,0,0
264,2016-09-21,12.8,18.6,5.8,0.0,0,0
265,2016-09-22,12.6,18.0,6.8,0.0,0,0
266,2016-09-23,13.2,15.5,11.4,18.0,0,0
267,2016-09-24,15.4,20.7,9.8,0.0,0,0
268,2016-09-25,15.6,20.9,11.1,0.0,0,0
269,2016-09-26,16.3,23.7,9.1,0.0,0,0
270,2016-09-27,14.4,21.2,9.3,0.0,0,0
271,2016-09-28,16.5,24.5,10.6,3.0,0,0
272,2016-09-29,11.3,12.5,7.5,22.5,0,0
273,2016-09-30,11.5,18.5,5.9,0.0,0,0
274,2016-10-01,13.4,21.1,6.4,0.0,0,0
275,2016-10-02,14.1,23.6,7.3,0.0,0,0
276,2016-10-03,13.5,16.1,10.1,13.5,0,0
277,2016-10-04,13.7,19.1,4.0,0.5,0,0
278,2016-10-05,8.7,14.2,2.2,4.0,0,0
279,2016-10-06,10.7,15.7,6.8,6.5,0,0
280,2016-10-07,7.1,12.7,2.1,0.0,0,0
281,2016-10-08,7.7,10.6,2.9,2.0,0,0
282,2016-10-09,9.7,16.6,2.5,0.5,0,0
283,2016-10-10,5.9,12.1,1.2,0.0,0,0
284,2016-10-11,8.1,13.4,1.1,3.5,0,0
285,2016-10-12,6.3,12.4,2.3,0.0,0,0
286,2016-10-13,6.5,13.1,-0.1,0.0,0,0
287,2016-10-14,6.2,13.6,0.4,0.0,0,0
288,2016-10-15,8.3,14.4,0.3,0.0,0,0
289,2016-10-16,13.3,21.3,3.1,0.0,0,0
290,2016-10-17,11.2,14.9,7.5,0.0,0,0
291,2016-10-18,11.2,18.9,2.7,0.0,0,0
292,2016-10-19,7.7,16.1,1.2,0.0,0,0
293,2016-10-20,6.4,15.1,1.5,5.0,0,0
294,2016-10-21,3.3,7.7,-1.9,0.0,0,0
295,2016-10-22,3.8,8.0,-2.3,0.0,0,0
296,2016-10-23,3.3,9.3,-2.6,0.0,0,0
297,2016-10-24,2.7,7.3,-1.7,0.0,0,0
298,2016-10-25,5.8,10.4,-2.2,0.0,0,0
299,2016-10-26,9.0,15.8,1.8,1.0,0,0
300,2016-10-27,4.6,8.4,-1.8,0.0,0,0
301,2016-10-28,4.5,10.0,-1.9,0.0,0,0
302,2016-10-29,2.1,5.2,-2.4,0.0,0,0
303,2016-10-30,1.0,5.6,-4.0,0.0,0,0
304,2016-10-31,2.3,9.8,-1.7,6.5,0,0
305,2016-11-01,-0.8,2.9,-4.5,0.0,0,0
306,2016-11-02,-0.5,3.8,-6.2,0.0,0,0
307,2016-11-03,-1.4,2.3,-8.0,12.5,15,15
308,2016-11-04,-1.3,2.6,-7.5,0.0,12,2
309,2016-11-05,-1.4,0.8,-6.5,16.5,9,6
310,2016-11-06,-0.9,3.4,-9.3,0.0,7,1
311,2016-11-07,-3.6,1.0,-9.9,0.0,4,0
312,2016-11-08,-0.7,6.8,-6.1,15.0,6,4
313,2016-11-09,-0.1,5.5,-4.7,0.0,4,0
314,2016-11-10,-2.1,1.4,-7.5,0.0,3,0
315,2016-11-11,-2.7,-0.2,-8.6,5.5,11,8
316,2016-11-12,0.2,5.8,-2.2,10.0,17,6
317,2016-11-13,0.9,3.9,-3.1,1.5,13,2
318,2016-11-14,-0.1,4.4,-6.3,0.0,9,0
319,2016-11-15,2.6,9.5,-3.8,4.5,9,2
320,2016-11-16,-1.7,1.7,-7.8,0.0,6,0
321,2016-11-17,-3.8,0.9,-9.6,0.0,6,0
322,2016-11-18,1.9,10.3,-9.3,0.0,6,0
323,2016-11-19,4.3,8.5,0.9,0.0,5,0
324,2016-11-20,3.1,9.2,-1.3,0.0,1,0
325,2016-11-21,-0.2,2.4,-3.1,0.0,0,0
326,2016-11-22,-1.0,1.6,-4.0,0.0,0,0
327,2016-11-23,-5.4,-2.1,-12.2,0.0,0,0
328,2016-11-24,-8.3,-3.7,-13.3,0.0,0,0
329,2016-11-25,-5.8,-0.8,-9.9,0.0,0,0
330,2016-11-26,-4.5,0.0,-11.2,0.0,0,0
331,2016-11-27,-3.1,0.2,-7.3,4.5,12,13
332,2016-11-28,-3.0,3.1,-9.7,0.0,7,0
333,2016-11-29,-3.4,1.9,-11.5,0.0,5,0
334,2016-11-30,-5.5,-1.8,-13.3,0.0,5,1
335,2016-12-01,-1.4,5.0,-6.5,8.5,6,1
336,2016-12-02,0.4,4.1,-2.0,0.0,3,2
337,2016-12-03,-0.3,3.3,-5.1,0.0,2,0
338,2016-12-04,0.8,8.7,-6.9,0.0,2,0
339,2016-12-05,2.7,7.3,0.2,3.5,0,0
340,2016-12-06,-2.1,0.8,-8.7,6.0,7,7
341,2016-12-07,-9.5,-4.3,-15.4,0.0,5,4
342,2016-12-08,-8.4,-1.9,-15.2,0.0,4,0
343,2016-12-09,-3.6,-0.8,-9.6,8.0,21,17
344,2016-12-10,-7.2,-1.6,-16.0,0.5,20,4
345,2016-12-11,-11.9,-4.4,-18.9,0.0,17,0
346,2016-12-12,-9.1,-2.3,-15.4,0.0,16,0
347,2016-12-13,-8.2,-1.7,-13.4,5.0,31,17
348,2016-12-14,-6.7,-3.8,-14.5,0.5,29,4
349,2016-12-15,-9.6,-4.3,-16.8,0.0,27,0
350,2016-12-16,-10.9,-4.9,-18.5,0.0,25,1
351,2016-12-17,-10.6,-3.0,-17.7,0.0,22,0
352,2016-12-18,-1.2,7.1,-15.1,0.0,22,0
353,2016-12-19,-3.9,2.4,-9.7,0.0,21,0
354,2016-12-20,-5.0,3.4,-11.1,0.0,20,0
355,2016-12-21,-3.7,0.5,-9.8,0.0,21,2
356,2016-12-22,-4.1,-2.9,-7.3,32.0,53,34
357,2016-12-23,-3.7,-2.5,-5.5,20.5,84,31
358,2016-12-24,-9.6,-4.5,-17.6,0.0,83,0
359,2016-12-25,-9.8,-0.5,-18.0,0.0,75,0
360,2016-12-26,-2.9,5.3,-15.7,0.5,69,1
361,2016-12-27,-5.4,-0.3,-13.2,6.5,75,12
362,2016-12-28,-11.8,-6.2,-20.4,0.0,73,0
363,2016-12-29,-10.8,-3.4,-18.6,2.5,78,13
364,2016-12-30,-9.4,-2.7,-20.1,0.0,73,1
365,2016-12-31,-7.1,-1.8,-15.7,0.0,70,0
366,2017-01-01,-9.1,-2.4,-14.2,0.0,66,0
367,2017-01-02,-7.9,-0.2,-14.6,0.0,63,0
368,2017-01-03,-7.8,-1.9,-14.3,0.0,61,0
369,2017-01-04,-6.1,-2.7,-10.6,1.0,63,5
370,2017-01-05,-8.4,-4.7,-18.7,0.5,65,4
371,2017-01-06,-11.5,-4.4,-20.4,0.0,59,0
372,2017-01-07,-6.9,0.9,-16.9,0.0,58,0
373,2017-01-08,-9.9,-3.7,-15.9,0.0,56,0
374,2017-01-09,-6.3,-4.3,-9.8,4.0,64,8
375,2017-01-10,-8.6,-2.4,-19.1,0.0,63,0
376,2017-01-11,-10.7,-8.3,-20.5,0.0,59,0
377,2017-01-12,-12.6,-7.4,-21.0,0.0,57,0
378,2017-01-13,-15.4,-6.6,-24.4,0.0,56,0
379,2017-01-14,-12.8,-5.6,-21.0,0.0,55,0
380,2017-01-15,-10.9,-4.6,-21.2,0.0,55,0
381,2017-01-16,-3.0,-0.6,-8.9,1.0,58,3
382,2017-01-17,-7.9,-1.1,-14.4,0.0,56,1
383,2017-01-18,-9.7,-3.3,-16.9,0.0,55,2
384,2017-01-19,-8.6,-5.1,-15.5,6.5,67,12
385,2017-01-20,-12.1,-6.8,-21.5,0.0,64,2
386,2017-01-21,-9.0,-3.3,-17.2,0.0,64,5
387,2017-01-22,-9.9,-6.4,-16.7,12.0,88,27
388,2017-01-23,-9.6,-5.3,-21.5,5.0,101,13
389,2017-01-24,-16.2,-7.9,-25.7,0.0,93,0
390,2017-01-25,-12.7,-5.2,-21.3,0.0,86,0
391,2017-01-26,-10.1,-2.6,-19.4,0.0,81,0
392,2017-01-27,-3.6,4.4,-14.0,2.5,78,0
393,2017-01-28,-5.0,-3.4,-6.4,0.0,75,0
394,2017-01-29,-6.3,-2.7,-14.7,0.0,73,0
395,2017-01-30,-6.7,-5.6,-7.7,4.0,80,8
396,2017-01-31,-12.5,-3.8,-21.2,0.0,78,0
397,2017-02-01,-8.2,-2.3,-18.6,0.0,77,2
398,2017-02-02,-11.1,-6.9,-20.9,0.0,74,0
399,2017-02-03,-13.2,-4.4,-22.0,0.0,71,0
400,2017-02-04,-8.5,-0.8,-16.7,0.0,70,0
401,2017-02-05,-8.7,-2.6,-16.5,0.0,70,0
402,2017-02-06,-4.4,-3.4,-6.5,9.0,80,10
403,2017-02-07,-7.9,-4.2,-15.8,0.0,79,0
404,2017-02-08,-7.5,-1.4,-15.3,0.0,77,0
405,2017-02-09,-6.4,-0.7,-13.7,0.0,76,0
406,2017-02-10,-7.8,-3.6,-13.6,0.0,75,1
407,2017-02-11,-6.2,-1.8,-14.6,0.0,74,2
408,2017-02-12,-3.0,1.3,-8.8,0.0,74,3
409,2017-02-13,-3.2,1.0,-9.3,0.0,72,0
410,2017-02-14,-4.3,-0.6,-10.9,0.0,71,0
411,2017-02-15,-6.3,0.1,-15.6,0.0,70,1
412,2017-02-16,-3.5,8.4,-11.5,0.0,69,0
413,2017-02-17,2.7,8.8,-4.5,3.0,69,3
414,2017-02-18,-7.5,-4.3,-14.5,0.0,63,1
415,2017-02-19,-9.4,-2.5,-18.5,0.0,62,0
416,2017-02-20,-9.0,-6.2,-15.6,9.0,82,21
417,2017-02-21,-9.0,-4.7,-17.7,0.5,81,0
418,2017-02-22,-7.8,-3.3,-18.2,0.0,67,0
419,2017-02-23,-5.2,-2.5,-12.0,5.5,78,13
420,2017-02-24,-3.7,1.0,-14.0,0.0,78,2
421,2017-02-25,-4.9,0.4,-17.6,0.0,71,2
422,2017-02-26,-6.0,-0.7,-15.0,0.0,71,0
423,2017-02-27,-10.3,-4.1,-18.6,0.0,67,0
424,2017-02-28,-8.1,-1.7,-18.1,0.0,66,0
425,2017-03-01,-4.1,1.3,-14.4,0.0,66,0
426,2017-03-02,-1.7,0.2,-7.1,0.0,65,2
427,2017-03-03,-1.3,5.3,-8.1,0.0,65,0
428,2017-03-04,-4.7,0.0,-12.6,0.0,62,0
429,2017-03-05,-2.6,0.5,-9.9,0.0,62,0
430,2017-03-06,-4.7,-1.0,-12.9,6.0,81,22
431,2017-03-07,-5.6,-1.2,-13.7,1.0,81,0
432,2017-03-08,-4.7,0.7,-14.2,0.0,70,0
433,2017-03-09,-4.4,1.5,-10.9,0.0,67,0
434,2017-03-10,-2.7,1.5,-7.6,0.0,66,2
435,2017-03-11,-4.7,1.3,-11.9,0.0,64,1
436,2017-03-12,-5.4,1.6,-12.4,0.0,63,0
437,2017-03-13,-5.7,-0.3,-11.6,0.0,63,0
438,2017-03-14,-5.9,0.3,-12.9,0.0,63,0
439,2017-03-15,-5.8,1.0,-12.7,0.0,63,0
440,2017-03-16,-1.1,3.2,-10.5,0.0,62,1
441,2017-03-17,-1.3,3.9,-8.6,0.0,62,0
442,2017-03-18,-2.2,3.9,-9.8,0.0,60,0
443,2017-03-19,-0.3,4.2,-7.8,0.0,57,0
444,2017-03-20,1.4,5.9,-6.9,0.0,54,0
445,2017-03-21,-1.6,1.5,-7.2,7.0,59,8
446,2017-03-22,-0.2,4.8,-6.8,5.0,67,8
447,2017-03-23,-2.8,1.8,-8.5,0.0,53,1
448,2017-03-24,-3.1,2.7,-10.8,0.0,52,1
449,2017-03-25,-1.8,4.6,-6.9,0.0,50,0
450,2017-03-26,-1.5,3.0,-7.5,0.0,50,0
451,2017-03-27,-2.1,2.5,-7.0,0.0,49,0
452,2017-03-28,-1.7,5.2,-9.2,0.0,48,4
453,2017-03-29,1.5,6.1,-7.4,0.0,45,1
454,2017-03-30,-2.3,-0.2,-6.2,7.5,52,12
455,2017-03-31,-2.5,-0.3,-6.7,2.5,54,2
456,2017-04-01,-1.9,1.5,-8.6,0.0,48,0
